YEAR,MO,DY,HR,T2M,T2MDEW,T2MWET,QV2M,ALLSKY_SFC_SW_DWN,CLRSKY_SFC_SW_DWN,ALLSKY_KT,ALLSKY_SRF_ALB,SZA,ALLSKY_SFC_PAR_TOT,CLRSKY_SFC_PAR_TOT,ALLSKY_SFC_UVA,ALLSKY_SFC_UVB,ALLSKY_SFC_UV_INDEX,RH2M,PRECTOTCORR,PS,WS10M,WD10M,WS50M,WD50M
2022,12,26,13,24.49,19.62,22.05,15.44,462.86,976.3,0.34,0.15,18.7,232.0,450.85,33.83,1.34,7.05,74.19,1.17,92.72,3.98,338.32,4.91,339.4
2022,12,26,14,24.43,19.63,22.03,15.44,342.13,848.9,0.29,0.15,32.23,172.9,392.2,25.3,0.92,4.65,74.5,1.05,92.66,3.41,337.78,4.21,338.77
2022,12,26,15,24.74,19.71,22.23,15.56,250.3,668.42,0.26,0.15,45.8,124.5,308.67,17.95,0.55,3.05,73.5,0.75,92.61,3.04,337.65,3.71,338.24
2022,12,26,16,24.6,19.69,22.14,15.5,147.55,446.8,0.2,0.14,59.24,70.23,205.15,10.05,0.23,1.17,74.0,0.65,92.6,2.62,339.02,3.21,339.31
2022,12,26,17,23.69,20.21,21.95,16.05,69.12,215.73,0.16,0.12,72.48,31.27,96.77,4.45,0.06,0.3,80.75,0.51,92.63,1.77,346.7,2.69,347.58
2022,12,26,18,22.52,20.59,21.56,16.42,20.43,35.75,0.17,0.12,85.27,7.77,15.73,1.08,0.01,0.02,88.75,0.41,92.66,1.33,1.35,2.38,2.64
2022,12,26,19,21.62,20.54,21.08,16.36,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,93.44,0.39,92.7,1.19,27.41,2.53,27.04
2022,12,26,20,21.12,20.34,20.73,16.17,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,95.19,0.36,92.73,1.45,49.8,3.27,49.46
2022,12,26,21,20.7,20.05,20.37,15.87,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,95.88,0.3,92.76,1.76,62.87,4.13,63.0
2022,12,26,22,20.38,19.83,20.1,15.62,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,96.44,0.26,92.77,1.8,65.1,4.14,65.13
2022,12,26,23,20.3,19.8,20.05,15.62,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,96.81,0.21,92.76,1.58,51.83,3.48,51.56
2022,12,27,0,20.03,19.58,19.8,15.38,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,97.06,0.23,92.68,1.8,39.01,4.17,38.99
2022,12,27,1,19.8,19.4,19.6,15.26,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,97.31,0.39,92.63,1.98,30.42,4.64,29.97
2022,12,27,2,19.61,19.3,19.45,15.14,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,97.94,0.8,92.69,1.68,6.13,3.96,5.32
2022,12,27,3,19.69,19.35,19.52,15.2,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,97.75,0.74,92.7,2.51,357.68,5.14,357.12
2022,12,27,4,19.73,19.33,19.53,15.14,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,97.31,0.14,92.71,3.65,358.65,6.29,357.44
2022,12,27,5,19.58,19.18,19.38,15.01,13.63,10.73,0.35,0.13,88.41,4.55,4.58,0.58,0.0,0.0,97.38,0.03,92.78,3.65,356.68,6.0,355.6
2022,12,27,6,20.12,19.44,19.78,15.26,117.41,162.88,0.38,0.16,77.2,52.5,74.15,6.25,0.05,0.25,95.75,0.02,92.85,4.23,354.7,5.71,353.08
2022,12,27,7,21.25,19.48,20.37,15.26,233.23,398.3,0.38,0.13,64.06,108.52,186.23,14.35,0.28,1.42,89.5,0.03,92.9,4.99,347.88,6.54,346.31
2022,12,27,8,23.48,18.91,21.19,14.77,365.29,627.42,0.41,0.14,50.68,176.0,293.73,24.42,0.71,3.8,75.5,0.04,92.92,5.34,340.61,6.7,339.87
2022,12,27,9,25.42,18.84,22.13,14.65,504.07,822.0,0.45,0.16,37.15,243.7,383.27,34.34,1.23,6.77,66.88,0.08,92.93,5.03,336.26,6.13,336.64
2022,12,27,10,26.71,19.15,22.94,14.95,663.29,968.15,0.52,0.16,23.58,318.83,450.52,45.35,1.83,9.55,63.19,0.11,92.91,4.61,333.09,5.52,333.98
2022,12,27,11,27.48,19.37,23.43,15.2,770.72,1051.4,0.55,0.17,10.29,380.65,488.83,53.41,2.27,13.1,61.19,0.18,92.87,4.27,330.62,5.08,332.02
2022,12,27,12,28.08,19.55,23.82,15.38,763.31,1063.62,0.55,0.17,5.96,376.55,494.6,53.08,2.28,13.23,59.75,0.27,92.82,3.9,324.88,4.62,326.79
2022,12,27,13,28.5,19.55,24.03,15.38,644.86,1004.08,0.48,0.16,18.59,313.85,467.83,45.04,1.86,10.23,58.31,0.39,92.75,3.63,319.89,4.28,322.13
2022,12,27,14,28.53,19.45,23.99,15.32,609.61,878.27,0.51,0.16,32.12,293.15,410.15,41.06,1.54,8.0,57.88,0.34,92.68,3.46,320.05,4.06,321.87
2022,12,27,15,28.08,19.54,23.81,15.38,462.14,698.62,0.47,0.15,45.69,220.85,327.4,30.51,0.96,5.33,59.69,0.24,92.63,3.22,324.88,3.81,326.28
2022,12,27,16,27.18,19.81,23.5,15.69,304.81,479.1,0.42,0.13,59.14,144.02,224.7,19.48,0.46,2.33,64.06,0.16,92.62,2.82,330.81,3.46,331.87
2022,12,27,17,26.1,20.4,23.25,16.24,147.15,243.6,0.34,0.12,72.38,67.25,112.95,8.54,0.11,0.58,70.75,0.11,92.64,2.2,335.17,3.09,336.16
2022,12,27,18,24.36,21.4,22.88,17.33,36.27,42.95,0.3,0.14,85.19,14.73,18.92,1.88,0.01,0.02,83.62,0.13,92.68,1.39,337.48,2.74,337.38
2022,12,27,19,23.09,21.33,22.21,17.15,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,89.69,0.28,92.73,1.12,352.78,1.94,352.85
2022,12,27,20,22.9,21.05,21.98,16.91,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,89.25,0.58,92.77,1.01,22.38,1.61,26.19
2022,12,27,21,22.57,20.96,21.76,16.78,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,90.5,1.17,92.8,1.09,43.84,1.81,46.93
2022,12,27,22,22.2,20.94,21.57,16.78,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,92.44,2.72,92.81,1.12,44.15,1.88,45.67
2022,12,27,23,21.89,20.91,21.4,16.72,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,94.0,4.48,92.76,1.07,24.69,1.82,25.91
2022,12,28,0,21.44,20.8,21.12,16.66,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,96.06,5.77,92.7,1.23,10.95,2.32,11.27
2022,12,28,1,21.01,20.56,20.79,16.42,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,97.12,6.82,92.64,1.53,11.2,3.18,10.62
2022,12,28,2,20.61,20.19,20.4,16.05,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,97.31,6.67,92.6,1.77,7.09,4.02,6.25
2022,12,28,3,20.3,19.89,20.1,15.75,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,97.31,4.72,92.6,1.94,358.84,4.56,358.53
2022,12,28,4,20.06,19.65,19.85,15.5,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,97.31,2.06,92.63,2.16,354.39,4.99,354.07
2022,12,28,5,20.03,19.57,19.8,15.38,7.9,10.1,0.21,0.09,88.47,2.2,4.33,0.32,0.0,0.0,97.0,0.61,92.7,2.43,356.49,5.09,356.04
2022,12,28,6,20.67,19.88,20.27,15.69,29.85,147.7,0.09,0.12,77.32,12.7,66.23,1.79,0.02,0.08,95.12,0.17,92.77,3.82,359.65,5.45,358.85
2022,12,28,7,21.48,20.1,20.79,15.93,103.35,371.02,0.17,0.12,64.19,54.35,171.0,7.4,0.12,0.62,91.69,0.03,92.8,5.1,358.07,6.72,357.13
2022,12,28,8,22.99,19.92,21.46,15.75,179.59,601.25,0.2,0.13,50.8,95.95,279.45,13.68,0.36,1.95,82.75,0.01,92.81,6.51,352.13,8.41,351.45
2022,12,28,9,24.71,19.78,22.25,15.56,380.6,803.75,0.34,0.15,37.27,188.65,374.33,27.68,1.03,5.62,73.94,0.01,92.79,7.53,347.36,9.56,347.05
2022,12,28,10,26.09,20.05,23.07,15.87,415.09,953.05,0.32,0.15,23.69,211.35,442.62,30.84,1.22,6.38,69.25,0.07,92.75,7.91,343.43,9.94,343.42
2022,12,28,11,26.85,20.32,23.58,16.11,485.29,1039.5,0.35,0.16,10.39,250.9,481.92,36.81,1.55,8.77,67.38,0.12,92.7,7.99,341.18,10.01,341.44
2022,12,28,12,27.25,20.47,23.86,16.3,364.01,1055.45,0.26,0.15,5.88,192.52,488.98,29.25,1.26,7.25,66.38,0.17,92.64,8.24,339.01,10.42,339.23
2022,12,28,13,27.47,20.61,24.04,16.48,253.98,1000.3,0.19,0.14,18.48,134.35,463.62,20.14,0.82,4.38,66.12,0.19,92.57,8.53,338.34,10.85,338.18
2022,12,28,14,27.32,20.76,24.04,16.6,234.57,878.98,0.2,0.14,32.02,123.7,408.08,17.57,0.6,3.08,67.31,0.23,92.51,8.63,338.15,11.03,337.56
2022,12,28,15,26.8,20.84,23.82,16.72,147.17,699.92,0.15,0.14,45.59,75.02,326.02,11.35,0.38,2.08,69.81,0.2,92.48,8.47,338.17,10.93,337.43
2022,12,28,16,25.78,20.91,23.34,16.78,106.84,481.33,0.15,0.13,59.05,51.58,224.23,7.8,0.2,1.0,74.44,0.22,92.48,8.05,340.14,10.5,339.49
2022,12,28,17,24.48,20.97,22.72,16.85,36.2,244.98,0.09,0.1,72.29,15.23,112.77,2.29,0.03,0.17,80.75,0.27,92.52,7.01,343.48,9.36,343.11
2022,12,28,18,23.08,20.95,22.01,16.78,18.11,43.23,0.15,0.11,85.12,6.92,18.98,1.01,0.0,0.02,87.69,0.42,92.59,5.59,347.81,8.2,347.62
2022,12,28,19,22.05,20.83,21.44,16.66,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,92.69,0.43,92.66,4.69,351.18,7.23,351.11
2022,12,28,20,21.5,20.67,21.08,16.48,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,94.94,0.41,92.72,4.24,350.02,6.66,349.86
2022,12,28,21,21.12,20.44,20.78,16.24,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,95.69,0.49,92.77,4.32,344.78,6.77,344.14
2022,12,28,22,20.88,20.26,20.57,16.05,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,96.19,0.53,92.8,4.42,339.2,6.92,338.62
2022,12,28,23,20.69,20.18,20.43,15.99,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,96.75,0.39,92.79,4.11,336.46,6.47,335.54
2022,12,29,0,20.58,20.12,20.36,15.93,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,97.06,0.18,92.76,3.96,335.56,6.27,333.53
2022,12,29,1,20.53,20.09,20.31,15.93,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,97.12,0.05,92.74,3.89,334.52,6.17,333.6
2022,12,29,2,20.37,19.97,20.17,15.81,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,97.38,0.17,92.71,3.43,339.58,5.62,339.15
2022,12,29,3,20.19,19.83,20.01,15.62,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,97.62,0.39,92.68,2.82,341.57,5.05,340.75
2022,12,29,4,19.99,19.67,19.83,15.5,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,97.88,0.47,92.69,2.44,350.78,4.68,349.8
2022,12,29,5,19.89,19.57,19.73,15.38,7.45,9.9,0.2,0.09,88.52,2.02,4.25,0.29,0.0,0.0,97.81,0.72,92.75,2.56,355.27,4.61,354.07
2022,12,29,6,20.27,19.73,20.0,15.5,61.21,156.77,0.2,0.13,77.45,27.27,70.7,3.85,0.03,0.17,96.56,0.73,92.85,3.59,354.5,4.96,353.22
2022,12,29,7,20.84,19.91,20.38,15.69,183.16,389.05,0.3,0.14,64.3,84.98,180.23,12.02,0.26,1.27,94.19,0.73,92.9,4.42,347.24,5.75,345.19
2022,12,29,8,21.74,20.03,20.89,15.81,268.61,617.75,0.3,0.15,50.92,128.38,287.2,18.63,0.55,3.05,89.81,0.85,92.92,4.94,343.08,6.25,341.41
2022,12,29,9,22.9,20.09,21.49,15.87,404.66,814.23,0.36,0.16,37.38,194.77,377.9,28.17,1.02,5.62,84.06,1.1,92.93,5.29,339.08,6.56,337.98
2022,12,29,10,23.61,20.12,21.87,15.93,583.61,959.52,0.45,0.16,23.8,279.17,444.52,39.47,1.59,8.23,80.69,1.19,92.91,5.21,339.72,6.4,339.42
2022,12,29,11,24.08,20.21,22.15,15.99,684.48,1041.65,0.49,0.16,10.49,333.62,482.23,47.6,2.03,11.7,78.88,1.23,92.87,5.26,341.19,6.48,341.28
2022,12,29,12,24.68,20.36,22.52,16.17,770.17,1054.33,0.55,0.16,5.79,374.67,488.23,52.34,2.26,13.15,76.81,1.36,92.83,5.4,340.57,6.66,340.91
2022,12,29,13,25.07,20.44,22.76,16.24,606.89,994.92,0.45,0.16,18.37,290.7,461.33,41.78,1.74,9.42,75.44,1.34,92.79,5.18,337.03,6.41,337.43
2022,12,29,14,25.18,20.48,22.83,16.3,651.34,867.65,0.55,0.15,31.91,310.45,403.02,42.65,1.61,8.25,75.12,1.29,92.76,4.6,330.82,5.7,331.22
2022,12,29,15,25.34,20.53,22.94,16.36,489.59,683.65,0.49,0.13,45.49,230.92,318.23,31.52,1.0,5.6,74.62,0.97,92.74,3.93,324.38,4.84,324.33
2022,12,29,16,25.1,20.58,22.83,16.42,331.12,464.42,0.45,0.15,58.95,152.45,215.17,20.22,0.48,2.45,75.88,0.9,92.73,3.23,321.77,4.03,321.37
2022,12,29,17,24.41,21.1,22.76,16.97,165.72,231.25,0.38,0.15,72.2,73.7,105.23,9.47,0.13,0.65,81.69,0.98,92.75,2.27,325.38,3.34,325.19
2022,12,29,18,23.11,21.22,22.16,17.09,33.93,40.15,0.28,0.13,85.04,13.92,17.67,1.84,0.01,0.02,89.06,0.83,92.79,1.47,337.12,2.48,337.23
2022,12,29,19,21.94,20.06,21.0,15.87,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,88.94,0.76,92.82,1.15,16.21,1.77,15.39
2022,12,29,20,21.21,19.78,20.5,15.56,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,91.38,0.55,92.83,1.27,53.48,1.96,52.95
2022,12,29,21,20.44,19.62,20.03,15.44,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,94.88,0.21,92.87,1.52,70.54,2.5,69.93
2022,12,29,22,20.01,19.44,19.73,15.26,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,96.38,0.15,92.91,1.59,79.24,2.68,78.56
2022,12,29,23,19.73,19.2,19.46,15.01,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,96.69,0.11,92.91,1.5,96.27,2.52,96.22
2022,12,30,0,19.3,18.91,19.11,14.77,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,97.38,0.13,92.88,1.54,121.26,2.76,122.16
2022,12,30,1,18.94,18.62,18.78,14.47,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,97.88,0.12,92.84,1.7,140.6,3.56,141.14
2022,12,30,2,18.65,18.3,18.48,14.22,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,97.69,0.06,92.84,1.92,146.12,4.26,146.14
2022,12,30,3,18.28,17.9,18.09,13.85,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,97.56,0.05,92.86,2.36,140.51,4.75,140.13
2022,12,30,4,17.88,17.49,17.69,13.49,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,97.38,0.06,92.89,2.85,133.89,5.07,133.75
2022,12,30,5,17.62,17.2,17.41,13.24,11.35,9.02,0.33,0.12,88.59,3.65,3.88,0.48,0.0,0.0,97.25,0.06,92.95,3.35,125.99,5.34,125.78
2022,12,30,6,18.29,17.5,17.89,13.49,99.24,143.92,0.33,0.15,77.57,42.8,63.65,5.28,0.05,0.23,95.0,0.03,93.02,4.3,117.87,5.6,117.03
2022,12,30,7,19.85,18.0,18.93,13.92,258.38,371.38,0.42,0.1,64.43,117.92,169.62,15.23,0.3,1.52,88.94,0.01,93.05,4.54,110.12,5.58,108.97
2022,12,30,8,22.19,18.48,20.33,14.34,413.39,601.75,0.47,0.12,51.04,190.9,276.98,25.56,0.73,3.95,79.38,0.01,93.08,4.1,104.35,4.82,102.73
2022,12,30,9,24.26,19.01,21.63,14.83,592.27,802.88,0.53,0.16,37.5,279.0,369.38,38.23,1.38,7.7,72.44,0.04,93.07,3.18,104.24,3.64,101.65
2022,12,30,10,26.15,19.55,22.85,15.32,704.62,952.67,0.55,0.15,23.91,334.3,438.55,46.36,1.88,9.92,66.94,0.11,93.05,2.32,111.37,2.61,107.08
2022,12,30,11,27.35,19.73,23.54,15.5,855.79,1041.48,0.62,0.16,10.59,414.77,479.55,56.92,2.44,14.33,63.06,0.2,93.0,1.77,127.48,1.93,120.92
2022,12,30,12,28.03,19.73,23.88,15.5,841.85,1062.35,0.6,0.16,5.7,408.33,489.85,56.56,2.46,14.55,60.62,0.35,92.93,1.66,147.13,1.72,140.53
2022,12,30,13,28.22,19.62,23.92,15.44,719.85,1000.67,0.54,0.16,18.27,345.8,461.38,47.93,2.0,11.25,59.56,0.46,92.87,1.88,158.24,1.93,153.54
2022,12,30,14,28.13,19.5,23.82,15.32,559.34,879.9,0.47,0.14,31.81,269.88,406.98,37.81,1.45,7.67,59.44,0.52,92.82,2.26,160.19,2.38,156.55
2022,12,30,15,27.55,19.33,23.44,15.14,384.35,699.58,0.39,0.13,45.39,184.23,324.12,26.03,0.88,4.92,60.81,0.5,92.79,2.75,156.57,3.02,153.9
2022,12,30,16,26.62,19.4,23.01,15.2,216.55,479.15,0.3,0.12,58.86,103.52,221.8,14.45,0.36,1.83,64.5,0.42,92.78,3.43,147.07,4.08,145.61
2022,12,30,17,24.96,19.89,22.43,15.69,101.57,248.17,0.23,0.11,72.12,46.45,113.83,6.09,0.09,0.42,73.38,0.28,92.82,4.25,137.53,5.9,136.88
2022,12,30,18,22.6,19.84,21.22,15.62,24.91,45.5,0.2,0.12,84.98,9.98,19.9,1.34,0.01,0.02,84.31,0.14,92.89,4.73,132.79,7.15,132.61
2022,12,30,19,20.63,19.34,19.99,15.14,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,92.25,0.1,92.97,5.16,128.61,7.36,128.18
2022,12,30,20,19.62,18.89,19.26,14.71,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,95.44,0.14,92.99,5.03,123.47,7.04,122.91
2022,12,30,21,19.11,18.44,18.78,14.28,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,95.81,0.16,93.0,4.57,119.85,6.55,119.19
2022,12,30,22,18.65,18.06,18.36,13.98,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,96.25,0.1,92.97,4.1,113.44,6.1,112.59
2022,12,30,23,18.18,17.62,17.9,13.61,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,96.38,0.05,92.91,3.66,102.94,5.56,101.93
2022,12,31,0,17.74,17.17,17.45,13.24,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,96.38,0.04,92.84,3.27,90.14,5.22,88.37
2022,12,31,1,17.34,16.81,17.08,12.94,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,96.56,0.04,92.8,2.86,77.52,4.99,75.4
2022,12,31,2,17.03,16.56,16.8,12.7,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,96.94,0.05,92.78,2.34,65.49,4.74,64.2
2022,12,31,3,16.7,16.35,16.52,12.57,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,97.62,0.06,92.79,2.0,55.5,4.42,55.3
2022,12,31,4,16.47,16.21,16.34,12.45,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,98.25,0.07,92.85,1.84,50.35,4.03,50.82
2022,12,31,5,16.68,16.36,16.51,12.51,11.34,9.15,0.34,0.12,88.65,3.67,3.9,0.48,0.0,0.0,97.94,0.1,92.93,1.85,52.55,3.8,52.61
2022,12,31,6,18.37,17.42,17.9,13.43,95.55,153.4,0.32,0.15,77.7,41.33,68.4,5.23,0.04,0.23,94.06,0.29,93.0,2.39,58.65,2.84,57.23
2022,12,31,7,20.89,18.75,19.82,14.59,238.92,384.23,0.4,0.11,64.55,110.33,175.95,14.85,0.3,1.5,87.5,0.64,93.06,1.14,54.78,1.17,46.62
2022,12,31,8,24.58,19.07,21.83,14.89,386.5,618.33,0.44,0.13,51.16,180.25,284.8,24.68,0.72,3.85,71.31,1.01,93.1,0.55,268.39,0.66,276.79
2022,12,31,9,26.41,19.31,22.86,15.08,557.3,822.4,0.5,0.16,37.62,263.35,378.38,36.66,1.32,7.35,64.94,0.29,93.1,1.27,263.31,1.38,267.72
2022,12,31,10,27.29,19.68,23.48,15.44,613.98,970.25,0.48,0.16,24.03,285.48,446.05,40.6,1.64,8.73,63.12,0.34,93.07,1.73,263.52,1.86,265.9
2022,12,31,11,27.96,19.94,23.95,15.75,855.38,1053.75,0.62,0.16,10.7,414.9,483.85,57.36,2.44,14.23,61.69,0.44,93.02,1.9,261.47,2.03,263.81
2022,12,31,12,28.39,20.02,24.21,15.81,866.06,1073.98,0.62,0.16,5.62,419.23,494.12,58.41,2.52,14.83,60.5,0.49,92.96,2.09,252.79,2.23,254.99
2022,12,31,13,28.59,19.9,24.25,15.69,861.33,1015.77,0.64,0.16,18.16,409.6,468.23,56.4,2.34,13.15,59.31,0.56,92.91,2.32,242.05,2.52,243.83
2022,12,31,14,28.46,19.69,24.07,15.5,747.0,892.62,0.62,0.15,31.71,349.4,412.85,47.73,1.78,9.73,58.94,0.37,92.86,2.46,232.11,2.71,233.43
2022,12,31,15,28.17,19.42,23.8,15.26,435.4,714.67,0.44,0.15,45.3,206.48,331.45,28.66,0.92,5.1,59.0,0.37,92.83,2.48,219.9,2.84,220.31
2022,12,31,16,27.51,19.43,23.47,15.26,316.22,493.38,0.43,0.14,58.77,148.4,229.62,19.8,0.48,2.4,61.31,0.33,92.82,2.46,201.26,2.96,201.02
2022,12,31,17,26.5,20.1,23.3,15.93,152.62,257.6,0.35,0.13,72.03,69.92,119.12,8.86,0.12,0.62,67.94,0.27,92.84,2.24,176.8,3.29,176.87
2022,12,31,18,24.03,20.83,22.43,16.66,34.07,48.12,0.27,0.14,84.91,14.08,21.05,1.84,0.01,0.02,82.31,0.2,92.88,2.11,150.31,4.0,149.48
2022,12,31,19,21.88,20.06,20.98,15.81,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,89.19,0.07,92.92,2.5,128.52,5.28,128.63
2022,12,31,20,21.08,19.75,20.41,15.5,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,91.94,0.03,92.95,2.81,117.99,5.95,118.48
2022,12,31,21,20.37,19.51,19.94,15.32,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,94.69,0.02,92.97,3.05,112.43,5.74,112.66
2022,12,31,22,19.69,19.28,19.48,15.08,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,97.31,0.01,92.96,2.78,107.52,5.3,107.34
2022,12,31,23,19.4,19.08,19.24,14.89,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,97.88,0.01,92.92,2.72,99.08,4.99,98.64
2023,1,1,0,19.18,18.89,19.04,14.71,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,98.0,0.01,92.88,2.65,88.14,4.75,87.46
2023,1,1,1,18.92,18.69,18.8,14.53,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,98.31,0.0,92.83,2.31,80.44,4.41,79.7
2023,1,1,2,18.62,18.44,18.53,14.34,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,98.75,0.01,92.8,1.89,75.39,4.01,75.21
2023,1,1,3,18.34,18.23,18.29,14.16,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,99.12,0.01,92.81,1.68,70.38,3.69,70.22
2023,1,1,4,18.11,18.02,18.06,13.92,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,99.25,0.02,92.84,1.58,65.72,3.5,66.06
2023,1,1,5,18.15,17.94,18.05,13.85,10.27,8.98,0.32,0.11,88.7,3.25,3.83,0.44,0.0,0.0,98.5,0.02,92.91,1.7,64.97,3.38,64.68
2023,1,1,6,19.53,18.52,19.02,14.34,122.93,154.65,0.41,0.14,77.82,54.92,69.48,6.77,0.05,0.27,93.75,0.03,92.99,2.17,65.28,2.57,62.89
2023,1,1,7,22.35,19.34,20.85,15.14,339.91,389.3,0.56,0.14,64.68,155.15,179.5,19.24,0.37,1.83,83.0,0.12,93.03,1.74,33.48,2.18,28.5
2023,1,1,8,24.98,19.64,22.31,15.44,581.84,624.65,0.66,0.15,51.28,267.77,288.4,34.4,0.94,4.88,72.12,0.16,93.04,1.4,350.07,1.71,353.17
2023,1,1,9,26.53,19.75,23.14,15.5,601.7,828.2,0.54,0.16,37.73,278.4,381.15,38.84,1.37,7.58,66.31,0.24,93.03,1.43,313.67,1.63,321.43
2023,1,1,10,27.54,19.91,23.73,15.69,855.66,976.35,0.66,0.16,24.14,401.9,448.58,55.04,2.18,12.08,63.06,0.26,93.01,1.76,289.48,1.88,296.67
2023,1,1,11,28.26,19.9,24.08,15.69,879.36,1061.12,0.63,0.16,10.8,425.12,487.3,58.87,2.5,14.58,60.44,0.33,92.96,2.2,270.61,2.31,275.23
2023,1,1,12,28.58,19.76,24.17,15.56,720.38,1068.88,0.52,0.16,5.54,352.23,490.15,49.54,2.15,12.48,58.88,0.33,92.9,2.64,255.76,2.8,257.91
2023,1,1,13,28.58,19.61,24.1,15.44,556.59,1012.15,0.41,0.16,18.05,271.88,464.95,39.44,1.67,9.27,58.31,0.34,92.85,2.71,243.29,2.94,243.64
