YEAR,MO,DY,HR,ALLSKY_SFC_SW_DWN,ALLSKY_SRF_ALB,SZA,CLRSKY_SFC_PAR_TOT,ALLSKY_SFC_UVA,ALLSKY_SFC_UVB,T2M,T2MDEW,T2MWET,QV2M,RH2M,PRECTOTCORR,PS,WS10M,WD10M,WS50M,WD50M,ALLSKY_SFC_UV_INDEX,CLRSKY_SFC_SW_DWN,ALLSKY_KT
2022,12,26,16,470.15,0.15,18.69,450.85,33.83,1.34,24.49,19.62,22.05,15.45,74.2,28.06,92.72,3.98,338.3,4.91,339.3,7.05,976.3,0.35
2022,12,26,17,343.33,0.15,32.23,392.19,25.3,0.92,24.43,19.63,22.03,15.47,74.51,25.13,92.65,3.41,337.8,4.2,338.8,4.65,848.9,0.29
2022,12,26,18,248.45,0.15,45.8,308.68,17.95,0.56,24.74,19.71,22.23,15.55,73.49,17.99,92.61,3.04,337.6,3.71,338.3,3.05,668.42,0.25
2022,12,26,19,140.32,0.15,59.24,205.16,10.06,0.23,24.6,19.68,22.14,15.52,73.95,15.59,92.6,2.62,339.0,3.21,339.2,1.17,446.8,0.19
2022,12,26,20,61.55,0.14,72.48,96.77,4.45,0.06,23.69,20.21,21.95,16.05,80.77,12.15,92.63,1.77,346.6,2.69,347.6,0.3,215.73,0.15
2022,12,26,21,16.6,0.15,85.26,15.73,1.08,0.01,22.53,20.59,21.56,16.44,88.76,9.76,92.66,1.33,1.3,2.37,2.7,0.03,35.75,0.14
2022,12,26,22,0.0,-999.0,90.0,0.0,0.0,0.0,21.62,20.54,21.08,16.37,93.46,9.26,92.7,1.19,27.4,2.52,26.9,0.0,0.0,-999.0
2022,12,26,23,0.0,-999.0,90.0,0.0,0.0,0.0,21.12,20.34,20.73,16.15,95.12,8.71,92.73,1.45,50.0,3.27,49.6,0.0,0.0,-999.0
2022,12,27,0,0.0,-999.0,90.0,0.0,0.0,0.0,20.7,20.04,20.37,15.86,95.9,7.19,92.76,1.76,63.0,4.13,62.9,0.0,0.0,-999.0
2022,12,27,1,0.0,-999.0,90.0,0.0,0.0,0.0,20.38,19.82,20.1,15.64,96.48,6.13,92.77,1.8,65.0,4.14,65.2,0.0,0.0,-999.0
2022,12,27,2,0.0,-999.0,90.0,0.0,0.0,0.0,20.3,19.81,20.05,15.62,96.82,4.92,92.76,1.58,51.7,3.48,51.6,0.0,0.0,-999.0
2022,12,27,3,0.0,-999.0,90.0,0.0,0.0,0.0,20.03,19.57,19.8,15.4,97.0,5.5,92.68,1.81,39.2,4.17,39.0,0.0,0.0,-999.0
2022,12,27,4,0.0,-999.0,90.0,0.0,0.0,0.0,19.8,19.4,19.6,15.24,97.33,9.28,92.63,1.97,30.5,4.64,30.0,0.0,0.0,-999.0
2022,12,27,5,0.0,-999.0,90.0,0.0,0.0,0.0,19.61,19.3,19.45,15.14,97.9,19.29,92.69,1.68,6.2,3.96,5.4,0.0,0.0,-999.0
2022,12,27,6,0.0,-999.0,90.0,0.0,0.0,0.0,19.7,19.35,19.52,15.19,97.68,17.82,92.7,2.51,357.7,5.14,357.1,0.0,0.0,-999.0
2022,12,27,7,0.0,-999.0,90.0,0.0,0.0,0.0,19.74,19.32,19.53,15.16,97.27,3.25,92.71,3.65,358.7,6.29,357.4,0.0,0.0,-999.0
2022,12,27,8,10.68,0.17,88.4,4.57,0.58,0.0,19.58,19.18,19.38,15.02,97.41,0.81,92.78,3.65,356.7,6.0,355.6,0.0,10.73,0.27
2022,12,27,9,112.2,0.16,77.2,74.15,6.25,0.05,20.11,19.44,19.77,15.25,95.76,0.57,92.85,4.23,354.7,5.7,353.0,0.25,162.88,0.36
2022,12,27,10,225.05,0.14,64.07,186.23,14.36,0.28,21.25,19.48,20.36,15.28,89.49,0.61,92.9,4.98,347.9,6.54,346.3,1.42,398.3,0.37
2022,12,27,11,361.02,0.14,50.68,293.72,24.42,0.71,23.47,18.91,21.19,14.75,75.52,1.01,92.93,5.35,340.5,6.7,339.9,3.8,627.42,0.4
2022,12,27,12,504.9,0.15,37.15,383.28,34.34,1.24,25.42,18.84,22.13,14.68,66.88,1.91,92.93,5.03,336.2,6.13,336.7,6.78,822.0,0.45
2022,12,27,13,669.78,0.15,23.58,450.53,45.35,1.83,26.71,19.15,22.93,14.97,63.18,2.62,92.91,4.61,333.0,5.52,334.0,9.55,968.15,0.52
2022,12,27,14,801.62,0.16,10.29,488.82,53.4,2.28,27.48,19.37,23.42,15.18,61.2,4.27,92.87,4.27,330.7,5.07,332.0,13.1,1051.4,0.58
2022,12,27,15,790.67,0.17,5.96,494.6,53.08,2.28,28.09,19.56,23.83,15.37,59.75,6.39,92.82,3.9,324.9,4.62,326.8,13.23,1063.62,0.56
2022,12,27,16,655.33,0.16,18.58,467.82,45.04,1.86,28.5,19.56,24.03,15.38,58.34,9.36,92.75,3.63,319.8,4.27,322.0,10.23,1004.08,0.49
2022,12,27,17,611.88,0.15,32.13,410.15,41.06,1.54,28.53,19.46,24.0,15.29,57.86,8.13,92.68,3.46,320.0,4.06,321.8,8.0,878.28,0.51
2022,12,27,18,460.38,0.15,45.69,327.41,30.51,0.96,28.08,19.54,23.81,15.38,59.71,5.82,92.63,3.22,324.9,3.81,326.2,5.32,698.62,0.47
2022,12,27,19,297.48,0.14,59.14,224.7,19.48,0.46,27.18,19.81,23.49,15.66,64.05,3.93,92.62,2.82,330.7,3.46,331.9,2.33,479.1,0.41
2022,12,27,20,139.43,0.13,72.38,112.95,8.54,0.11,26.1,20.4,23.25,16.24,70.78,2.7,92.64,2.19,335.2,3.09,336.2,0.57,243.6,0.33
2022,12,27,21,32.45,0.16,85.19,18.93,1.88,0.01,24.36,21.4,22.88,17.31,83.65,3.05,92.68,1.39,337.5,2.74,337.3,0.03,42.95,0.27
2022,12,27,22,0.0,-999.0,90.0,0.0,0.0,0.0,23.09,21.33,22.21,17.18,89.68,6.76,92.72,1.12,352.8,1.95,352.6,0.0,0.0,-999.0
2022,12,27,23,0.0,-999.0,90.0,0.0,0.0,0.0,22.89,21.06,21.98,16.88,89.24,13.96,92.77,1.0,22.2,1.61,26.1,0.0,0.0,-999.0
2022,12,28,0,0.0,-999.0,90.0,0.0,0.0,0.0,22.57,20.96,21.77,16.78,90.49,27.99,92.8,1.1,43.9,1.8,47.0,0.0,0.0,-999.0
2022,12,28,1,0.0,-999.0,90.0,0.0,0.0,0.0,22.2,20.94,21.57,16.76,92.44,65.26,92.81,1.12,44.3,1.88,45.9,0.0,0.0,-999.0
2022,12,28,2,0.0,-999.0,90.0,0.0,0.0,0.0,21.89,20.91,21.4,16.74,94.05,107.41,92.76,1.06,25.1,1.82,26.0,0.0,0.0,-999.0
2022,12,28,3,0.0,-999.0,90.0,0.0,0.0,0.0,21.43,20.8,21.11,16.64,96.1,138.39,92.7,1.23,11.2,2.32,11.5,0.0,0.0,-999.0
2022,12,28,4,0.0,-999.0,90.0,0.0,0.0,0.0,21.01,20.56,20.79,16.4,97.13,163.68,92.64,1.53,11.3,3.18,10.7,0.0,0.0,-999.0
2022,12,28,5,0.0,-999.0,90.0,0.0,0.0,0.0,20.61,20.19,20.4,16.03,97.29,160.06,92.6,1.77,7.1,4.01,6.3,0.0,0.0,-999.0
2022,12,28,6,0.0,-999.0,90.0,0.0,0.0,0.0,20.31,19.89,20.1,15.73,97.27,113.3,92.6,1.93,358.8,4.56,358.5,0.0,0.0,-999.0
2022,12,28,7,0.0,-999.0,90.0,0.0,0.0,0.0,20.06,19.65,19.86,15.49,97.33,49.54,92.63,2.16,354.4,4.99,354.1,0.0,0.0,-999.0
2022,12,28,8,5.03,0.15,88.47,4.32,0.32,0.0,20.03,19.57,19.8,15.4,97.02,14.52,92.7,2.42,356.5,5.09,356.1,0.0,10.1,0.13
2022,12,28,9,24.67,0.14,77.32,66.22,1.79,0.02,20.67,19.88,20.27,15.69,95.07,4.03,92.77,3.82,359.7,5.44,358.8,0.08,147.7,0.08
2022,12,28,10,94.6,0.13,64.19,171.0,7.4,0.12,21.48,20.1,20.79,15.9,91.69,0.71,92.8,5.1,358.1,6.72,357.2,0.62,371.02,0.15
2022,12,28,11,174.8,0.14,50.8,279.45,13.68,0.36,22.99,19.92,21.45,15.73,82.75,0.13,92.81,6.5,352.1,8.4,351.4,1.95,601.25,0.2
2022,12,28,12,381.27,0.15,37.27,374.33,27.68,1.03,24.71,19.78,22.25,15.59,73.95,0.35,92.79,7.53,347.3,9.55,347.1,5.62,803.75,0.34
2022,12,28,13,418.9,0.15,23.69,442.62,30.84,1.22,26.09,20.05,23.07,15.87,69.31,1.63,92.75,7.92,343.4,9.94,343.4,6.38,953.05,0.32
2022,12,28,14,504.62,0.15,10.39,481.92,36.81,1.56,26.85,20.32,23.58,16.14,67.35,2.81,92.7,7.99,341.2,10.01,341.4,8.77,1039.5,0.36
2022,12,28,15,377.02,0.14,5.87,488.97,29.25,1.25,27.25,20.47,23.86,16.3,66.39,4.14,92.64,8.25,339.0,10.43,339.2,7.25,1055.45,0.27
2022,12,28,16,258.23,0.14,18.48,463.63,20.14,0.82,27.47,20.61,24.04,16.45,66.09,4.63,92.57,8.53,338.3,10.85,338.2,4.38,1000.3,0.19
2022,12,28,17,235.5,0.14,32.02,408.08,17.57,0.61,27.32,20.76,24.04,16.62,67.31,5.47,92.51,8.63,338.2,11.03,337.6,3.08,878.97,0.2
2022,12,28,18,145.5,0.14,45.59,326.02,11.36,0.37,26.8,20.84,23.82,16.72,69.78,4.82,92.48,8.47,338.2,10.93,337.4,2.08,699.92,0.15
2022,12,28,19,99.4,0.14,59.05,224.22,7.81,0.2,25.78,20.91,23.35,16.79,74.42,5.24,92.47,8.05,340.1,10.51,339.5,1.0,481.33,0.14
2022,12,28,20,28.33,0.13,72.29,112.77,2.29,0.03,24.47,20.97,22.72,16.84,80.74,6.46,92.52,7.01,343.4,9.35,343.1,0.17,244.98,0.07
2022,12,28,21,14.32,0.14,85.11,18.97,1.0,0.0,23.08,20.95,22.02,16.81,87.69,10.04,92.59,5.59,347.8,8.2,347.6,0.03,43.22,0.12
2022,12,28,22,0.0,-999.0,90.0,0.0,0.0,0.0,22.05,20.83,21.44,16.68,92.71,10.44,92.66,4.69,351.2,7.23,351.1,0.0,0.0,-999.0
2022,12,28,23,0.0,-999.0,90.0,0.0,0.0,0.0,21.5,20.67,21.08,16.5,94.91,9.93,92.72,4.23,350.1,6.65,349.9,0.0,0.0,-999.0
2022,12,29,0,0.0,-999.0,90.0,0.0,0.0,0.0,21.12,20.43,20.77,16.25,95.74,11.72,92.77,4.31,344.8,6.77,344.1,0.0,0.0,-999.0
2022,12,29,1,0.0,-999.0,90.0,0.0,0.0,0.0,20.88,20.26,20.57,16.07,96.13,12.77,92.8,4.43,339.2,6.92,338.6,0.0,0.0,-999.0
2022,12,29,2,0.0,-999.0,90.0,0.0,0.0,0.0,20.68,20.18,20.43,15.98,96.77,9.39,92.79,4.11,336.5,6.47,335.5,0.0,0.0,-999.0
2022,12,29,3,0.0,-999.0,90.0,0.0,0.0,0.0,20.59,20.13,20.36,15.94,97.03,4.37,92.76,3.97,335.6,6.27,333.6,0.0,0.0,-999.0
2022,12,29,4,0.0,-999.0,90.0,0.0,0.0,0.0,20.53,20.09,20.31,15.91,97.19,1.2,92.74,3.88,334.5,6.16,333.6,0.0,0.0,-999.0
2022,12,29,5,0.0,-999.0,90.0,0.0,0.0,0.0,20.37,19.97,20.17,15.79,97.39,4.06,92.71,3.43,339.5,5.62,339.1,0.0,0.0,-999.0
2022,12,29,6,0.0,-999.0,90.0,0.0,0.0,0.0,20.18,19.83,20.01,15.65,97.65,9.27,92.68,2.81,341.6,5.05,340.8,0.0,0.0,-999.0
2022,12,29,7,0.0,-999.0,90.0,0.0,0.0,0.0,19.99,19.67,19.83,15.5,97.87,11.25,92.69,2.44,350.8,4.67,349.8,0.0,0.0,-999.0
2022,12,29,8,4.65,0.15,88.53,4.25,0.29,0.0,19.89,19.57,19.73,15.39,97.85,17.19,92.75,2.56,355.3,4.61,354.0,0.0,9.9,0.13
2022,12,29,9,56.08,0.14,77.44,70.69,3.85,0.04,20.27,19.73,20.0,15.53,96.54,17.4,92.85,3.59,354.6,4.97,353.2,0.17,156.77,0.18
2022,12,29,10,174.6,0.15,64.31,180.22,12.02,0.25,20.85,19.91,20.38,15.7,94.21,17.48,92.9,4.42,347.2,5.74,345.2,1.27,389.05,0.29
2022,12,29,11,263.3,0.15,50.92,287.2,18.63,0.56,21.74,20.03,20.89,15.81,89.85,20.46,92.92,4.93,343.0,6.25,341.3,3.05,617.75,0.3
2022,12,29,12,405.42,0.15,37.38,377.91,28.18,1.01,22.9,20.09,21.5,15.87,84.05,26.28,92.93,5.29,339.1,6.56,338.0,5.62,814.22,0.36
2022,12,29,13,588.65,0.15,23.8,444.53,39.47,1.59,23.61,20.12,21.86,15.91,80.7,28.51,92.91,5.2,339.7,6.4,339.4,8.23,959.53,0.46
2022,12,29,14,711.58,0.16,10.49,482.23,47.6,2.04,24.08,20.21,22.15,16.01,78.91,29.63,92.87,5.26,341.3,6.47,341.3,11.7,1041.65,0.51
2022,12,29,15,797.65,0.16,5.79,488.23,52.33,2.25,24.68,20.36,22.52,16.16,76.79,32.68,92.83,5.41,340.6,6.66,340.9,13.15,1054.32,0.57
2022,12,29,16,617.3,0.16,18.37,461.32,41.78,1.75,25.07,20.44,22.76,16.25,75.41,32.28,92.79,5.18,337.0,6.41,337.4,9.43,994.92,0.46
2022,12,29,17,654.08,0.15,31.92,403.02,42.65,1.61,25.18,20.48,22.83,16.29,75.08,31.01,92.76,4.59,330.8,5.69,331.2,8.25,867.65,0.55
2022,12,29,18,488.0,0.14,45.49,318.23,31.51,1.0,25.34,20.53,22.94,16.34,74.57,23.24,92.74,3.93,324.3,4.84,324.3,5.6,683.65,0.49
2022,12,29,19,323.73,0.16,58.95,215.17,20.22,0.48,25.1,20.57,22.83,16.39,75.87,21.55,92.73,3.23,321.8,4.03,321.3,2.45,464.42,0.45
2022,12,29,20,157.8,0.16,72.2,105.22,9.47,0.13,24.41,21.1,22.75,16.94,81.7,23.45,92.75,2.27,325.4,3.33,325.3,0.65,231.25,0.37
2022,12,29,21,30.3,0.15,85.04,17.67,1.84,0.01,23.11,21.22,22.16,17.07,89.06,19.85,92.79,1.47,337.1,2.48,337.3,0.03,40.15,0.25
2022,12,29,22,0.0,-999.0,90.0,0.0,0.0,0.0,21.95,20.06,21.01,15.86,88.88,18.32,92.82,1.15,16.2,1.76,15.5,0.0,0.0,-999.0
2022,12,29,23,0.0,-999.0,90.0,0.0,0.0,0.0,21.21,19.78,20.5,15.58,91.39,13.1,92.83,1.27,53.3,1.96,52.9,0.0,0.0,-999.0
2022,12,30,0,0.0,-999.0,90.0,0.0,0.0,0.0,20.44,19.62,20.03,15.42,94.89,4.96,92.87,1.53,70.5,2.5,69.9,0.0,0.0,-999.0
2022,12,30,1,0.0,-999.0,90.0,0.0,0.0,0.0,20.01,19.44,19.73,15.24,96.36,3.57,92.91,1.59,79.5,2.67,78.6,0.0,0.0,-999.0
2022,12,30,2,0.0,-999.0,90.0,0.0,0.0,0.0,19.72,19.2,19.46,15.02,96.7,2.72,92.91,1.5,96.1,2.53,96.4,0.0,0.0,-999.0
2022,12,30,3,0.0,-999.0,90.0,0.0,0.0,0.0,19.3,18.91,19.1,14.75,97.46,3.14,92.88,1.53,121.4,2.76,122.1,0.0,0.0,-999.0
2022,12,30,4,0.0,-999.0,90.0,0.0,0.0,0.0,18.94,18.62,18.78,14.48,97.83,2.96,92.84,1.7,140.5,3.56,141.2,0.0,0.0,-999.0
2022,12,30,5,0.0,-999.0,90.0,0.0,0.0,0.0,18.65,18.3,18.48,14.2,97.7,1.32,92.84,1.92,146.1,4.26,146.2,0.0,0.0,-999.0
2022,12,30,6,0.0,-999.0,90.0,0.0,0.0,0.0,18.28,17.9,18.09,13.84,97.5,1.2,92.86,2.36,140.5,4.76,140.1,0.0,0.0,-999.0
2022,12,30,7,0.0,-999.0,90.0,0.0,0.0,0.0,17.88,17.49,17.68,13.48,97.44,1.33,92.89,2.86,133.9,5.08,133.7,0.0,0.0,-999.0
2022,12,30,8,8.62,0.16,88.59,3.88,0.48,0.0,17.62,17.2,17.41,13.22,97.22,1.34,92.95,3.35,126.0,5.35,125.8,0.0,9.02,0.25
2022,12,30,9,94.15,0.16,77.57,63.65,5.28,0.04,18.28,17.5,17.89,13.46,95.01,0.66,93.02,4.29,117.9,5.6,117.1,0.22,143.93,0.31
2022,12,30,10,250.25,0.11,64.43,169.63,15.23,0.31,19.85,18.0,18.92,13.89,88.91,0.21,93.05,4.55,110.2,5.57,109.0,1.52,371.38,0.41
2022,12,30,11,407.55,0.13,51.04,276.98,25.56,0.74,22.18,18.47,20.32,14.32,79.43,0.35,93.08,4.1,104.3,4.82,102.7,3.95,601.75,0.46
2022,12,30,12,593.5,0.15,37.5,369.37,38.23,1.37,24.26,19.0,21.63,14.81,72.42,0.87,93.07,3.18,104.2,3.65,101.7,7.7,802.88,0.53
2022,12,30,13,710.8,0.15,23.91,438.55,46.36,1.87,26.14,19.55,22.85,15.33,66.99,2.66,93.05,2.32,111.3,2.61,106.9,9.93,952.67,0.55
2022,12,30,14,889.42,0.16,10.59,479.56,56.92,2.44,27.35,19.73,23.54,15.5,63.04,4.69,93.0,1.78,127.5,1.93,120.8,14.32,1041.47,0.64
2022,12,30,15,871.85,0.16,5.7,489.84,56.56,2.46,28.03,19.73,23.88,15.52,60.61,8.4,92.93,1.66,147.1,1.72,140.7,14.55,1062.35,0.62
2022,12,30,16,732.53,0.15,18.26,461.38,47.93,2.0,28.22,19.62,23.92,15.42,59.53,10.96,92.87,1.87,158.4,1.93,153.6,11.25,1000.67,0.55
2022,12,30,17,561.83,0.14,31.81,406.97,37.81,1.45,28.13,19.5,23.82,15.32,59.42,12.48,92.82,2.25,160.3,2.38,156.5,7.68,879.9,0.47
2022,12,30,18,382.85,0.14,45.39,324.12,26.04,0.88,27.56,19.33,23.45,15.16,60.78,12.03,92.79,2.75,156.7,3.02,153.9,4.93,699.58,0.39
2022,12,30,19,209.32,0.13,58.86,221.8,14.45,0.36,26.63,19.4,23.02,15.23,64.48,9.99,92.78,3.43,147.1,4.08,145.7,1.83,479.15,0.29
2022,12,30,20,93.72,0.12,72.12,113.83,6.1,0.09,24.96,19.89,22.43,15.7,73.38,6.78,92.82,4.25,137.5,5.89,136.9,0.43,248.18,0.22
2022,12,30,21,21.42,0.15,84.97,19.9,1.34,0.01,22.6,19.84,21.22,15.64,84.33,3.27,92.89,4.73,132.8,7.15,132.6,0.03,45.5,0.17
2022,12,30,22,0.0,-999.0,90.0,0.0,0.0,0.0,20.63,19.35,19.99,15.15,92.25,2.5,92.97,5.16,128.6,7.36,128.2,0.0,0.0,-999.0
2022,12,30,23,0.0,-999.0,90.0,0.0,0.0,0.0,19.62,18.89,19.26,14.72,95.46,3.39,92.99,5.04,123.5,7.04,122.9,0.0,0.0,-999.0
2022,12,31,0,0.0,-999.0,90.0,0.0,0.0,0.0,19.11,18.45,18.78,14.31,95.82,3.9,93.0,4.56,119.8,6.55,119.2,0.0,0.0,-999.0
2022,12,31,1,0.0,-999.0,90.0,0.0,0.0,0.0,18.65,18.06,18.36,13.96,96.2,2.31,92.97,4.11,113.5,6.1,112.7,0.0,0.0,-999.0
2022,12,31,2,0.0,-999.0,90.0,0.0,0.0,0.0,18.18,17.62,17.9,13.59,96.41,1.27,92.91,3.66,102.9,5.56,101.9,0.0,0.0,-999.0
2022,12,31,3,0.0,-999.0,90.0,0.0,0.0,0.0,17.74,17.17,17.45,13.22,96.37,0.92,92.84,3.27,90.2,5.22,88.5,0.0,0.0,-999.0
2022,12,31,4,0.0,-999.0,90.0,0.0,0.0,0.0,17.35,16.81,17.08,12.92,96.51,1.01,92.8,2.86,77.7,4.99,75.4,0.0,0.0,-999.0
2022,12,31,5,0.0,-999.0,90.0,0.0,0.0,0.0,17.03,16.56,16.8,12.72,96.95,1.15,92.78,2.33,65.4,4.75,64.1,0.0,0.0,-999.0
2022,12,31,6,0.0,-999.0,90.0,0.0,0.0,0.0,16.7,16.35,16.52,12.54,97.62,1.44,92.79,2.0,55.6,4.42,55.2,0.0,0.0,-999.0
2022,12,31,7,0.0,-999.0,90.0,0.0,0.0,0.0,16.47,16.21,16.34,12.43,98.26,1.69,92.85,1.83,50.3,4.03,50.7,0.0,0.0,-999.0
2022,12,31,8,8.65,0.16,88.65,3.9,0.47,0.0,16.68,16.36,16.52,12.54,97.89,2.52,92.93,1.85,52.4,3.8,52.7,0.0,9.15,0.26
2022,12,31,9,90.4,0.16,77.69,68.4,5.23,0.04,18.37,17.42,17.89,13.41,94.1,6.95,93.0,2.39,58.7,2.84,57.2,0.22,153.4,0.3
2022,12,31,10,231.23,0.12,64.56,175.95,14.85,0.3,20.89,18.75,19.82,14.58,87.48,15.28,93.06,1.14,54.6,1.17,46.7,1.5,384.23,0.38
2022,12,31,11,380.12,0.13,51.16,284.8,24.68,0.72,24.58,19.07,21.83,14.87,71.35,24.21,93.1,0.55,269.0,0.66,276.1,3.85,618.33,0.43
2022,12,31,12,558.55,0.15,37.62,378.37,36.66,1.32,26.41,19.31,22.86,15.09,64.94,7.02,93.1,1.27,263.2,1.37,267.9,7.35,822.4,0.5
2022,12,31,13,619.45,0.15,24.03,446.05,40.6,1.64,27.28,19.67,23.48,15.45,63.14,8.2,93.07,1.73,263.7,1.86,266.0,8.73,970.25,0.48
2022,12,31,14,888.78,0.16,10.7,483.85,57.36,2.44,27.96,19.95,23.96,15.72,61.7,10.58,93.02,1.9,261.5,2.03,263.8,14.23,1053.75,0.64
2022,12,31,15,896.92,0.16,5.62,494.13,58.41,2.52,28.39,20.02,24.21,15.81,60.48,11.64,92.96,2.08,252.7,2.24,255.0,14.82,1073.97,0.64
2022,12,31,16,876.88,0.16,18.16,468.22,56.4,2.33,28.59,19.9,24.25,15.7,59.33,13.42,92.9,2.32,242.0,2.52,243.8,13.15,1015.78,0.66
2022,12,31,17,750.47,0.15,31.71,412.85,47.74,1.78,28.46,19.68,24.07,15.49,58.96,8.94,92.86,2.46,232.1,2.72,233.4,9.73,892.62,0.63
2022,12,31,18,433.98,0.15,45.29,331.45,28.67,0.93,28.17,19.42,23.79,15.24,58.99,8.89,92.83,2.49,220.0,2.84,220.4,5.1,714.67,0.44
2022,12,31,19,309.15,0.14,58.77,229.62,19.8,0.47,27.52,19.42,23.47,15.24,61.26,7.86,92.82,2.46,201.2,2.97,200.9,2.4,493.38,0.42
2022,12,31,20,144.85,0.14,72.03,119.12,8.86,0.12,26.5,20.1,23.3,15.92,67.93,6.4,92.84,2.24,176.7,3.29,176.9,0.62,257.6,0.33
2022,12,31,21,30.73,0.15,84.91,21.05,1.84,0.01,24.03,20.83,22.43,16.65,82.28,4.74,92.88,2.12,150.3,4.0,149.5,0.03,48.12,0.25
2022,12,31,22,0.0,-999.0,90.0,0.0,0.0,0.0,21.88,20.06,20.97,15.83,89.19,1.79,92.92,2.49,128.5,5.29,128.6,0.0,0.0,-999.0
2022,12,31,23,0.0,-999.0,90.0,0.0,0.0,0.0,21.08,19.75,20.42,15.53,91.94,0.81,92.95,2.82,117.9,5.94,118.5,0.0,0.0,-999.0
2023,1,1,0,0.0,-999.0,90.0,0.0,0.0,0.0,20.36,19.51,19.93,15.3,94.73,0.38,92.97,3.05,112.5,5.74,112.6,0.0,0.0,-999.0
2023,1,1,1,0.0,-999.0,90.0,0.0,0.0,0.0,19.68,19.28,19.48,15.07,97.31,0.28,92.96,2.78,107.6,5.29,107.4,0.0,0.0,-999.0
2023,1,1,2,0.0,-999.0,90.0,0.0,0.0,0.0,19.4,19.08,19.24,14.9,97.87,0.22,92.92,2.72,99.1,4.99,98.7,0.0,0.0,-999.0
2023,1,1,3,0.0,-999.0,90.0,0.0,0.0,0.0,19.18,18.89,19.04,14.72,97.99,0.15,92.88,2.65,88.3,4.75,87.5,0.0,0.0,-999.0
2023,1,1,4,0.0,-999.0,90.0,0.0,0.0,0.0,18.92,18.68,18.8,14.54,98.33,0.11,92.83,2.3,80.5,4.41,79.7,0.0,0.0,-999.0
2023,1,1,5,0.0,-999.0,90.0,0.0,0.0,0.0,18.62,18.45,18.54,14.34,98.8,0.14,92.8,1.89,75.6,4.01,75.1,0.0,0.0,-999.0
2023,1,1,6,0.0,-999.0,90.0,0.0,0.0,0.0,18.34,18.23,18.29,14.14,99.17,0.26,92.81,1.68,70.2,3.7,70.2,0.0,0.0,-999.0
2023,1,1,7,0.0,-999.0,90.0,0.0,0.0,0.0,18.11,18.02,18.07,13.94,99.24,0.42,92.85,1.58,65.7,3.5,65.9,0.0,0.0,-999.0
2023,1,1,8,7.62,0.15,88.71,3.83,0.44,0.0,18.15,17.94,18.05,13.86,98.5,0.55,92.91,1.7,64.9,3.37,64.7,0.0,8.98,0.24
2023,1,1,9,117.7,0.15,77.82,69.48,6.78,0.06,19.53,18.52,19.03,14.37,93.73,0.75,92.99,2.17,65.2,2.57,62.9,0.28,154.65,0.4
2023,1,1,10,332.65,0.15,64.68,179.5,19.24,0.37,22.35,19.34,20.85,15.13,82.97,2.85,93.03,1.74,33.5,2.17,28.6,1.83,389.3,0.55
2023,1,1,11,574.92,0.15,51.28,288.4,34.4,0.94,24.98,19.64,22.31,15.41,72.13,3.82,93.04,1.4,350.1,1.71,353.3,4.88,624.65,0.65
2023,1,1,12,603.15,0.15,37.74,381.16,38.85,1.37,26.53,19.75,23.14,15.53,66.3,5.71,93.03,1.43,313.9,1.64,321.4,7.57,828.2,0.54
2023,1,1,13,863.4,0.16,24.14,448.58,55.04,2.18,27.54,19.91,23.72,15.68,63.07,6.24,93.01,1.76,289.3,1.88,296.6,12.07,976.35,0.67
2023,1,1,14,913.45,0.16,10.8,487.31,58.87,2.5,28.27,19.9,24.09,15.69,60.44,8.03,92.96,2.21,270.5,2.32,275.2,14.57,1061.12,0.66
2023,1,1,15,746.05,0.16,5.54,490.15,49.54,2.15,28.57,19.77,24.17,15.56,58.87,7.97,92.9,2.64,255.8,2.79,257.8,12.48,1068.88,0.53
2023,1,1,16,566.88,0.15,18.06,464.95,39.44,1.67,28.58,19.61,24.1,15.42,58.28,8.15,92.85,2.71,243.2,2.94,243.5,9.27,1012.15,0.42
2023,1,1,17,475.98,0.14,31.61,409.6,32.9,1.25,28.37,19.49,23.93,15.31,58.55,6.21,92.8,2.55,226.9,2.84,226.1,6.45,889.45,0.4
2023,1,1,18,589.05,0.14,45.2,327.8,36.57,1.14,27.98,19.33,23.65,15.17,59.32,6.29,92.75,2.41,203.5,2.77,202.7,6.2,710.1,0.59
2023,1,1,19,384.2,0.13,58.68,224.59,23.35,0.55,27.25,19.28,23.27,15.12,61.69,6.09,92.72,2.57,176.0,3.09,175.9,2.8,487.4,0.52
2023,1,1,20,197.18,0.12,71.96,113.73,10.98,0.15,26.04,19.94,22.99,15.75,68.98,5.89,92.74,2.71,152.8,3.95,152.9,0.73,249.93,0.45
2023,1,1,21,37.05,0.15,84.85,20.11,2.11,0.01,23.91,20.49,22.2,16.32,81.18,5.96,92.79,2.72,136.5,5.2,136.2,0.05,46.4,0.29
2023,1,1,22,0.0,-999.0,90.0,0.0,0.0,0.0,22.14,20.01,21.08,15.81,87.61,5.98,92.84,3.19,125.4,6.46,125.3,0.0,0.0,-999.0
2023,1,1,23,0.0,-999.0,90.0,0.0,0.0,0.0,21.37,19.73,20.55,15.53,90.27,6.08,92.9,4.07,119.6,6.72,119.4,0.0,0.0,-999.0
2023,1,2,0,0.0,-999.0,90.0,0.0,0.0,0.0,20.52,19.56,20.04,15.35,94.07,4.02,92.94,4.24,116.3,6.49,116.1,0.0,0.0,-999.0
