Time,Total Inverter Power(W)
2023-07-04 10:41:42,14340.0
2023-07-04 10:46:38,13820.0
2023-07-04 10:51:38,12360.0
2023-07-04 10:57:05,12620.0
2023-07-04 11:01:35,14530.0
2023-07-04 11:06:37,14530.0
2023-07-04 11:11:36,14420.0
2023-07-04 11:16:41,14960.0
2023-07-04 11:21:51,14730.0
2023-07-04 11:26:47,14700.0
2023-07-04 11:32:17,12740.0
2023-07-04 11:32:18,12790.0
2023-07-04 11:36:55,12310.0
2023-07-04 11:42:00,13240.0
2023-07-04 11:47:21,14460.0
2023-07-04 11:47:53,14580.0
2023-07-04 11:53:22,14510.0
2023-07-04 11:58:23,14140.0
2023-07-04 12:03:23,14120.0
2023-07-04 12:08:25,14270.0
2023-07-04 12:13:26,14120.0
2023-07-04 12:18:27,14220.0
2023-07-04 12:23:30,14160.0
2023-07-04 12:28:30,14080.0
2023-07-04 12:33:31,13920.0
2023-07-04 12:38:33,13800.0
2023-07-04 12:43:36,13580.0
2023-07-04 12:48:48,13310.0
2023-07-04 12:53:46,13350.0
2023-07-04 12:53:48,13260.0
2023-07-04 12:54:18,13150.0
2023-07-04 12:54:29,13050.0
2023-07-04 12:59:20,12770.0
2023-07-04 13:04:24,12690.0
2023-07-04 13:09:27,12450.0
2023-07-04 13:14:35,12140.0
2023-07-04 13:20:17,11950.0
2023-07-04 13:20:20,11790.0
2023-07-04 13:20:29,11590.0
2023-07-04 13:24:33,11630.0
2023-07-04 13:29:36,11370.0
2023-07-04 13:34:32,11140.0
2023-07-04 13:39:31,10750.0
2023-07-04 13:44:31,10550.0
2023-07-04 13:49:30,10280.0
2023-07-04 13:54:29,9970.0
2023-07-04 14:00:05,9650.0
2023-07-04 14:04:31,9230.0
2023-07-04 14:09:46,9010.0
2023-07-04 14:14:35,8730.0
2023-07-04 14:19:38,8390.0
2023-07-04 14:24:42,8040.0
2023-07-04 14:29:45,7620.0
2023-07-04 14:34:48,7050.0
2023-07-04 14:39:55,6520.0
2023-07-04 14:44:57,6090.0
2023-07-04 14:49:58,5670.0
2023-07-04 14:55:01,5280.0
2023-07-04 14:55:12,5240.0
2023-07-04 15:00:05,4920.0
2023-07-04 15:05:09,4540.0
2023-07-04 15:10:12,4310.0
2023-07-04 15:15:15,4040.0
2023-07-04 15:20:19,3790.0
2023-07-04 15:25:21,3470.0
2023-07-04 15:30:24,3310.0
2023-07-04 15:35:27,3210.0
2023-07-04 15:35:29,3050.0
2023-07-04 15:40:32,2820.0
2023-07-04 15:45:35,2540.0
2023-07-04 15:50:39,2250.0
2023-07-04 15:55:43,2110.0
2023-07-04 16:00:44,1920.0
2023-07-04 16:05:47,1600.0
2023-07-04 16:10:51,1560.0
2023-07-04 16:15:54,1460.0
2023-07-04 16:20:59,1300.0
2023-07-04 16:26:02,1170.0
2023-07-04 16:31:05,1080.0
2023-07-04 16:36:08,960.0
2023-07-04 16:41:13,950.0
2023-07-04 16:41:24,920.0
2023-07-04 16:46:16,880.0
2023-07-04 16:51:19,870.0
2023-07-04 16:56:18,860.0
2023-07-04 17:01:17,860.0
2023-07-05 05:47:08,960.0
2023-07-05 05:52:11,960.0
2023-07-05 05:57:29,1050.0
2023-07-05 06:02:34,1140.0
2023-07-05 06:04:40,1290.0
2023-07-05 06:09:57,1410.0
2023-07-05 06:14:57,1570.0
2023-07-05 06:19:56,1670.0
2023-07-05 06:24:56,1880.0
2023-07-05 06:29:55,2180.0
2023-07-05 06:34:56,2370.0
2023-07-05 06:40:04,2580.0
2023-07-05 06:40:06,2710.0
2023-07-05 06:40:22,2800.0
2023-07-05 06:44:54,3010.0
2023-07-05 06:50:01,3200.0
2023-07-05 06:55:00,3410.0
2023-07-05 07:00:01,3680.0
2023-07-05 07:05:05,3940.0
2023-07-05 07:10:11,4410.0
2023-07-05 07:15:15,4750.0
2023-07-05 07:20:19,4990.0
2023-07-05 07:25:25,5260.0
2023-07-05 07:30:26,5640.0
2023-07-05 07:35:30,6160.0
2023-07-05 07:40:33,6540.0
2023-07-05 07:45:34,6830.0
2023-07-05 07:50:34,7180.0
2023-07-05 07:55:33,7520.0
2023-07-05 08:00:31,7890.0
2023-07-05 08:05:30,8110.0
2023-07-05 08:10:32,8450.0
2023-07-05 08:15:32,8780.0
2023-07-05 08:20:32,8940.0
2023-07-05 08:25:31,9270.0
2023-07-05 08:30:31,9650.0
2023-07-05 08:35:30,9980.0
2023-07-05 08:40:30,10320.0
2023-07-05 08:45:32,10500.0
2023-07-05 08:50:37,10810.0
2023-07-05 08:55:39,11030.0
2023-07-05 09:01:04,11320.0
2023-07-05 09:05:54,11740.0
2023-07-05 09:10:52,11860.0
2023-07-05 09:11:16,11710.0
2023-07-05 09:15:54,11780.0
2023-07-05 09:20:57,12470.0
2023-07-05 09:26:01,12560.0
2023-07-05 09:31:05,13020.0
2023-07-05 09:36:08,13110.0
2023-07-05 09:41:07,12180.0
2023-07-05 09:46:07,13420.0
2023-07-05 09:51:07,13510.0
2023-07-05 09:56:07,13880.0
2023-07-05 10:01:06,13520.0
2023-07-05 10:06:07,13930.0
2023-07-05 10:11:06,13880.0
2023-07-05 10:16:05,13700.0
2023-07-05 10:21:05,14580.0
2023-07-05 10:26:05,13920.0
2023-07-05 10:31:04,14590.0
2023-07-05 10:36:03,14580.0
2023-07-05 10:41:06,14640.0
2023-07-05 10:46:09,14450.0
2023-07-05 10:51:13,14560.0
2023-07-05 10:56:17,14440.0
2023-07-05 11:01:20,14170.0
2023-07-05 11:06:25,14520.0
2023-07-05 11:11:28,14490.0
2023-07-05 11:16:33,14580.0
2023-07-05 11:21:35,14540.0
2023-07-05 11:26:39,14520.0
2023-07-05 11:31:42,14510.0
2023-07-05 11:36:47,14390.0
2023-07-05 11:36:57,14370.0
2023-07-05 11:41:49,14220.0
2023-07-05 11:46:52,14260.0
2023-07-05 11:51:56,14210.0
2023-07-05 11:57:00,14090.0
2023-07-05 12:02:03,13960.0
2023-07-05 12:07:06,13830.0
2023-07-05 12:12:09,13930.0
2023-07-05 12:17:14,13800.0
2023-07-05 12:22:18,13570.0
2023-07-05 12:27:23,13420.0
2023-07-05 12:32:27,12470.0
2023-07-05 12:37:29,13060.0
2023-07-05 12:42:33,13140.0
2023-07-05 12:47:36,11950.0
2023-07-05 12:52:40,12430.0
2023-07-05 12:57:43,12200.0
2023-07-05 13:02:46,12040.0
2023-07-05 13:07:49,11740.0
2023-07-05 13:12:54,11340.0
2023-07-05 13:17:56,11130.0
2023-07-05 13:22:59,10850.0
2023-07-05 13:28:03,10580.0
2023-07-05 13:33:07,10280.0
2023-07-05 13:38:09,10000.0
2023-07-05 13:43:13,9640.0
2023-07-05 13:48:16,9470.0
2023-07-05 13:53:20,9200.0
2023-07-05 13:58:23,8810.0
2023-07-05 14:03:26,8510.0
2023-07-05 14:03:37,8120.0
2023-07-05 14:08:29,7780.0
2023-07-05 14:13:35,7690.0
2023-07-05 14:18:36,7200.0
2023-07-05 14:23:40,6980.0
2023-07-05 14:23:51,6750.0
2023-07-05 14:28:43,6490.0
2023-07-05 14:33:48,6200.0
2023-07-05 14:34:14,6090.0
2023-07-05 14:38:53,5890.0
2023-07-05 14:43:55,5630.0
2023-07-05 14:48:59,5470.0
2023-07-05 14:54:03,5160.0
2023-07-05 14:54:14,5140.0
2023-07-05 14:59:04,4770.0
2023-07-05 15:04:07,4580.0
2023-07-05 15:09:12,4290.0
2023-07-05 15:14:15,4000.0
2023-07-05 15:19:18,3780.0
2023-07-05 15:24:21,3500.0
2023-07-05 15:29:21,3440.0
2023-07-05 15:33:36,3170.0
2023-07-05 15:38:57,2910.0
2023-07-05 15:44:01,2690.0
2023-07-05 15:48:57,2420.0
2023-07-05 15:53:58,2270.0
2023-07-05 15:59:00,2000.0
2023-07-05 16:04:00,1880.0
2023-07-05 16:09:02,1750.0
2023-07-05 16:14:02,1560.0
2023-07-05 16:19:06,1560.0
2023-07-05 16:24:10,1440.0
2023-07-05 16:29:15,1400.0
2023-07-05 16:34:21,1390.0
2023-07-05 16:39:26,1490.0
2023-07-05 16:44:31,1510.0
2023-07-05 16:49:36,1420.0
2023-07-05 16:54:41,1470.0
2023-07-05 16:59:45,1290.0
2023-07-06 05:47:32,1440.0
2023-07-06 05:52:33,1400.0
2023-07-06 05:57:42,1260.0
2023-07-06 06:02:40,1450.0
2023-07-06 06:07:47,1780.0
2023-07-06 06:12:54,1650.0
2023-07-06 06:17:54,2100.0
2023-07-06 06:23:03,2420.0
2023-07-06 06:28:03,2510.0
2023-07-06 06:33:10,2730.0
2023-07-06 06:33:21,2750.0
2023-07-06 06:38:12,2790.0
2023-07-06 06:43:17,3210.0
2023-07-06 06:48:21,3460.0
2023-07-06 06:53:27,3790.0
2023-07-06 06:58:31,4100.0
2023-07-06 07:03:36,4670.0
2023-07-06 07:08:40,4430.0
2023-07-06 07:13:46,4700.0
2023-07-06 07:18:50,4910.0
2023-07-06 07:23:55,5370.0
2023-07-06 07:29:00,5120.0
2023-07-06 07:34:10,6040.0
2023-07-06 07:39:10,5490.0
2023-07-06 07:44:15,6860.0
2023-07-06 07:49:19,7180.0
2023-07-06 07:54:24,7380.0
2023-07-06 07:59:28,7760.0
2023-07-06 08:04:33,8050.0
2023-07-06 08:09:38,8530.0
2023-07-06 08:14:43,8710.0
2023-07-06 08:14:54,9090.0
2023-07-06 08:20:14,9540.0
2023-07-06 08:24:53,9870.0
