,time,id,dc_in_w,ac_out_w,daily_kwh,total_kwh,inverter_celsius,date,year,month,week_of_year,day_of_week,day,hour,minute,temp_ins,umi_ins,pto_orva,pre_ins,vel_vento,rad,chuva,hour,date
6945,2022-12-20 09:22:00,054B7020C020044,3040,2990,13.2,18959.0,49.6,2022-12-20,2022,12,51,2,20,9,22,18.3,100.0,18.3,912.6,2.0,483.8,0.0,9,2022-12-20
6946,2022-12-20 09:27:00,054B7020C020044,3289,3240,13.4,18959.0,48.5,2022-12-20,2022,12,51,2,20,9,27,18.3,100.0,18.3,912.6,2.0,483.8,0.0,9,2022-12-20
6947,2022-12-20 09:32:00,054B7020C020044,3882,3820,13.8,18960.0,48.5,2022-12-20,2022,12,51,2,20,9,32,18.3,100.0,18.3,912.6,2.0,483.8,0.0,9,2022-12-20
6948,2022-12-20 09:37:00,054B7020C020044,4573,4490,14.1,18960.0,49.7,2022-12-20,2022,12,51,2,20,9,37,18.3,100.0,18.3,912.6,2.0,483.8,0.0,9,2022-12-20
6949,2022-12-20 09:42:00,054B7020C020044,3891,3810,14.5,18960.0,49.9,2022-12-20,2022,12,51,2,20,9,42,18.3,100.0,18.3,912.6,2.0,483.8,0.0,9,2022-12-20
6950,2022-12-20 09:47:00,054B7020C020044,2090,2050,14.7,18961.0,47.8,2022-12-20,2022,12,51,2,20,9,47,18.3,100.0,18.3,912.6,2.0,483.8,0.0,9,2022-12-20
6951,2022-12-20 09:51:00,054B7020C020044,0,0,14.8,18961.0,45.5,2022-12-20,2022,12,51,2,20,9,51,18.3,100.0,18.3,912.6,2.0,483.8,0.0,9,2022-12-20
6952,2022-12-20 09:56:00,054B7020C020044,2185,2140,14.9,18961.0,42.5,2022-12-20,2022,12,51,2,20,9,56,18.3,100.0,18.3,912.6,2.0,483.8,0.0,9,2022-12-20
6953,2022-12-20 10:01:00,054B7020C020044,2960,2930,15.1,18961.0,42.7,2022-12-20,2022,12,51,2,20,10,1,20.4,88.0,18.4,912.5,2.4,1667.6,0.0,10,2022-12-20
6954,2022-12-20 10:06:00,054B7020C020044,4912,4820,15.5,18961.0,46.8,2022-12-20,2022,12,51,2,20,10,6,20.4,88.0,18.4,912.5,2.4,1667.6,0.0,10,2022-12-20
6955,2022-12-20 10:12:00,054B7020C020044,4855,4780,15.9,18962.0,48.3,2022-12-20,2022,12,51,2,20,10,12,20.4,88.0,18.4,912.5,2.4,1667.6,0.0,10,2022-12-20
6956,2022-12-20 10:17:00,054B7020C020044,5857,5740,16.3,18962.0,49.4,2022-12-20,2022,12,51,2,20,10,17,20.4,88.0,18.4,912.5,2.4,1667.6,0.0,10,2022-12-20
6957,2022-12-20 10:22:00,054B7020C020044,6353,6270,16.8,18963.0,51.1,2022-12-20,2022,12,51,2,20,10,22,20.4,88.0,18.4,912.5,2.4,1667.6,0.0,10,2022-12-20
6958,2022-12-20 10:27:00,054B7020C020044,5188,5120,17.2,18963.0,52.1,2022-12-20,2022,12,51,2,20,10,27,20.4,88.0,18.4,912.5,2.4,1667.6,0.0,10,2022-12-20
6959,2022-12-20 10:32:00,054B7020C020044,5216,5110,17.7,18964.0,52.1,2022-12-20,2022,12,51,2,20,10,32,20.4,88.0,18.4,912.5,2.4,1667.6,0.0,10,2022-12-20
6960,2022-12-20 10:37:00,054B7020C020044,4900,4860,18.1,18964.0,51.8,2022-12-20,2022,12,51,2,20,10,37,20.4,88.0,18.4,912.5,2.4,1667.6,0.0,10,2022-12-20
6961,2022-12-20 10:42:00,054B7020C020044,5958,5860,18.6,18964.0,53.3,2022-12-20,2022,12,51,2,20,10,42,20.4,88.0,18.4,912.5,2.4,1667.6,0.0,10,2022-12-20
6962,2022-12-20 10:47:00,054B7020C020044,3667,3620,19.0,18965.0,52.7,2022-12-20,2022,12,51,2,20,10,47,20.4,88.0,18.4,912.5,2.4,1667.6,0.0,10,2022-12-20
6963,2022-12-20 10:52:00,054B7020C020044,2931,2890,19.2,18965.0,50.4,2022-12-20,2022,12,51,2,20,10,52,20.4,88.0,18.4,912.5,2.4,1667.6,0.0,10,2022-12-20
6964,2022-12-20 10:57:00,054B7020C020044,2953,2900,19.4,18965.0,48.6,2022-12-20,2022,12,51,2,20,10,57,20.4,88.0,18.4,912.5,2.4,1667.6,0.0,10,2022-12-20
6965,2022-12-20 11:02:00,054B7020C020044,3152,3140,19.7,18966.0,47.3,2022-12-20,2022,12,51,2,20,11,2,22.7,80.0,19.0,912.2,1.7,2489.0,0.0,11,2022-12-20
6966,2022-12-20 11:07:00,054B7020C020044,4398,4320,20.0,18966.0,47.6,2022-12-20,2022,12,51,2,20,11,7,22.7,80.0,19.0,912.2,1.7,2489.0,0.0,11,2022-12-20
6967,2022-12-20 11:12:00,054B7020C020044,4614,4530,20.4,18966.0,50.2,2022-12-20,2022,12,51,2,20,11,12,22.7,80.0,19.0,912.2,1.7,2489.0,0.0,11,2022-12-20
6968,2022-12-20 11:17:00,054B7020C020044,5447,5330,20.8,18967.0,50.3,2022-12-20,2022,12,51,2,20,11,17,22.7,80.0,19.0,912.2,1.7,2489.0,0.0,11,2022-12-20
6969,2022-12-20 11:22:00,054B7020C020044,4908,4890,21.3,18967.0,51.8,2022-12-20,2022,12,51,2,20,11,22,22.7,80.0,19.0,912.2,1.7,2489.0,0.0,11,2022-12-20
6970,2022-12-20 11:27:00,054B7020C020044,5102,5030,21.7,18968.0,52.0,2022-12-20,2022,12,51,2,20,11,27,22.7,80.0,19.0,912.2,1.7,2489.0,0.0,11,2022-12-20
6971,2022-12-20 11:32:00,054B7020C020044,4918,4830,22.1,18968.0,52.0,2022-12-20,2022,12,51,2,20,11,32,22.7,80.0,19.0,912.2,1.7,2489.0,0.0,11,2022-12-20
6972,2022-12-20 11:37:00,054B7020C020044,5711,5630,22.5,18968.0,53.0,2022-12-20,2022,12,51,2,20,11,37,22.7,80.0,19.0,912.2,1.7,2489.0,0.0,11,2022-12-20
6973,2022-12-20 11:42:00,054B7020C020044,5640,5520,23.0,18969.0,53.9,2022-12-20,2022,12,51,2,20,11,42,22.7,80.0,19.0,912.2,1.7,2489.0,0.0,11,2022-12-20
6974,2022-12-20 11:47:00,054B7020C020044,4316,4220,23.4,18969.0,53.7,2022-12-20,2022,12,51,2,20,11,47,22.7,80.0,19.0,912.2,1.7,2489.0,0.0,11,2022-12-20
6975,2022-12-20 11:52:00,054B7020C020044,4291,4220,23.7,18970.0,52.0,2022-12-20,2022,12,51,2,20,11,52,22.7,80.0,19.0,912.2,1.7,2489.0,0.0,11,2022-12-20
6976,2022-12-20 11:57:00,054B7020C020044,5547,5470,24.2,18970.0,53.7,2022-12-20,2022,12,51,2,20,11,57,22.7,80.0,19.0,912.2,1.7,2489.0,0.0,11,2022-12-20
6977,2022-12-20 12:02:00,054B7020C020044,4395,4330,24.8,18971.0,56.2,2022-12-20,2022,12,51,2,20,12,2,23.0,76.0,18.5,911.5,2.7,2591.9,0.0,12,2022-12-20
6978,2022-12-20 12:07:00,054B7020C020044,3164,3130,25.1,18971.0,54.3,2022-12-20,2022,12,51,2,20,12,7,23.0,76.0,18.5,911.5,2.7,2591.9,0.0,12,2022-12-20
6979,2022-12-20 12:12:00,054B7020C020044,3227,3210,25.5,18971.0,52.6,2022-12-20,2022,12,51,2,20,12,12,23.0,76.0,18.5,911.5,2.7,2591.9,0.0,12,2022-12-20
6980,2022-12-20 12:17:00,054B7020C020044,2994,2950,25.7,18972.0,50.7,2022-12-20,2022,12,51,2,20,12,17,23.0,76.0,18.5,911.5,2.7,2591.9,0.0,12,2022-12-20
6981,2022-12-20 12:22:00,054B7020C020044,4784,4730,26.1,18972.0,51.3,2022-12-20,2022,12,51,2,20,12,22,23.0,76.0,18.5,911.5,2.7,2591.9,0.0,12,2022-12-20
6982,2022-12-20 12:28:00,054B7020C020044,2788,2770,26.7,18973.0,55.9,2022-12-20,2022,12,51,2,20,12,28,23.0,76.0,18.5,911.5,2.7,2591.9,0.0,12,2022-12-20
6983,2022-12-20 12:33:00,054B7020C020044,3038,2990,26.9,18973.0,51.7,2022-12-20,2022,12,51,2,20,12,33,23.0,76.0,18.5,911.5,2.7,2591.9,0.0,12,2022-12-20
6984,2022-12-20 12:38:00,054B7020C020044,4109,4040,27.2,18973.0,51.0,2022-12-20,2022,12,51,2,20,12,38,23.0,76.0,18.5,911.5,2.7,2591.9,0.0,12,2022-12-20
6985,2022-12-20 12:43:00,054B7020C020044,4341,4250,27.8,18974.0,54.7,2022-12-20,2022,12,51,2,20,12,43,23.0,76.0,18.5,911.5,2.7,2591.9,0.0,12,2022-12-20
6986,2022-12-20 12:48:00,054B7020C020044,3080,3030,28.3,18974.0,56.9,2022-12-20,2022,12,51,2,20,12,48,23.0,76.0,18.5,911.5,2.7,2591.9,0.0,12,2022-12-20
6987,2022-12-20 12:53:00,054B7020C020044,9421,9220,28.8,18975.0,57.0,2022-12-20,2022,12,51,2,20,12,53,23.0,76.0,18.5,911.5,2.7,2591.9,0.0,12,2022-12-20
6988,2022-12-20 12:58:00,054B7020C020044,8288,8100,29.4,18975.0,59.3,2022-12-20,2022,12,51,2,20,12,58,23.0,76.0,18.5,911.5,2.7,2591.9,0.0,12,2022-12-20
6989,2022-12-20 13:03:00,054B7020C020044,5357,5290,29.9,18976.0,58.9,2022-12-20,2022,12,51,2,20,13,3,24.9,73.0,19.8,910.9,2.4,3077.5,0.2,13,2022-12-20
6990,2022-12-20 13:08:00,054B7020C020044,9598,9380,30.4,18976.0,58.7,2022-12-20,2022,12,51,2,20,13,8,24.9,73.0,19.8,910.9,2.4,3077.5,0.2,13,2022-12-20
6991,2022-12-20 13:13:00,054B7020C020044,3177,3140,30.9,18977.0,57.9,2022-12-20,2022,12,51,2,20,13,13,24.9,73.0,19.8,910.9,2.4,3077.5,0.2,13,2022-12-20
6992,2022-12-20 13:18:00,054B7020C020044,7963,7870,31.5,18977.0,60.0,2022-12-20,2022,12,51,2,20,13,18,24.9,73.0,19.8,910.9,2.4,3077.5,0.2,13,2022-12-20
6993,2022-12-20 13:23:00,054B7020C020044,2791,2770,32.0,18978.0,59.1,2022-12-20,2022,12,51,2,20,13,23,24.9,73.0,19.8,910.9,2.4,3077.5,0.2,13,2022-12-20
6994,2022-12-20 13:28:00,054B7020C020044,8515,8320,32.5,18978.0,59.6,2022-12-20,2022,12,51,2,20,13,28,24.9,73.0,19.8,910.9,2.4,3077.5,0.2,13,2022-12-20
6995,2022-12-20 13:33:00,054B7020C020044,7375,7240,33.1,18979.0,61.7,2022-12-20,2022,12,51,2,20,13,33,24.9,73.0,19.8,910.9,2.4,3077.5,0.2,13,2022-12-20
6996,2022-12-20 13:39:00,054B7020C020044,2790,2790,33.4,18979.0,57.0,2022-12-20,2022,12,51,2,20,13,39,24.9,73.0,19.8,910.9,2.4,3077.5,0.2,13,2022-12-20
6997,2022-12-20 13:44:00,054B7020C020044,4088,4010,33.9,18980.0,57.8,2022-12-20,2022,12,51,2,20,13,44,24.9,73.0,19.8,910.9,2.4,3077.5,0.2,13,2022-12-20
6998,2022-12-20 13:47:00,054B7020C020044,2730,2660,34.1,18980.0,55.9,2022-12-20,2022,12,51,2,20,13,47,24.9,73.0,19.8,910.9,2.4,3077.5,0.2,13,2022-12-20
6999,2022-12-20 13:52:00,054B7020C020044,8248,8060,34.5,18980.0,56.3,2022-12-20,2022,12,51,2,20,13,52,24.9,73.0,19.8,910.9,2.4,3077.5,0.2,13,2022-12-20
7000,2022-12-20 13:57:00,054B7020C020044,7882,7710,35.2,18981.0,60.1,2022-12-20,2022,12,51,2,20,13,57,24.9,73.0,19.8,910.9,2.4,3077.5,0.2,13,2022-12-20
7001,2022-12-20 14:02:00,054B7020C020044,7204,7070,35.8,18982.0,60.9,2022-12-20,2022,12,51,2,20,14,2,22.8,79.0,18.9,910.7,2.5,1795.4,0.0,14,2022-12-20
7002,2022-12-20 14:07:00,054B7020C020044,6769,6660,36.4,18982.0,61.0,2022-12-20,2022,12,51,2,20,14,7,22.8,79.0,18.9,910.7,2.5,1795.4,0.0,14,2022-12-20
7003,2022-12-20 14:12:00,054B7020C020044,4997,4970,36.9,18983.0,60.9,2022-12-20,2022,12,51,2,20,14,12,22.8,79.0,18.9,910.7,2.5,1795.4,0.0,14,2022-12-20
7004,2022-12-20 14:17:00,054B7020C020044,7031,6890,37.4,18983.0,61.4,2022-12-20,2022,12,51,2,20,14,17,22.8,79.0,18.9,910.7,2.5,1795.4,0.0,14,2022-12-20
7005,2022-12-20 14:22:00,054B7020C020044,4830,4710,37.9,18984.0,60.3,2022-12-20,2022,12,51,2,20,14,22,22.8,79.0,18.9,910.7,2.5,1795.4,0.0,14,2022-12-20
7006,2022-12-20 14:27:00,054B7020C020044,6578,6450,38.4,18984.0,61.0,2022-12-20,2022,12,51,2,20,14,27,22.8,79.0,18.9,910.7,2.5,1795.4,0.0,14,2022-12-20
7007,2022-12-20 14:32:00,054B7020C020044,6435,6330,38.9,18985.0,60.9,2022-12-20,2022,12,51,2,20,14,32,22.8,79.0,18.9,910.7,2.5,1795.4,0.0,14,2022-12-20
7008,2022-12-20 14:37:00,054B7020C020044,5855,5720,39.4,18985.0,59.9,2022-12-20,2022,12,51,2,20,14,37,22.8,79.0,18.9,910.7,2.5,1795.4,0.0,14,2022-12-20
7009,2022-12-20 14:42:00,054B7020C020044,1987,1940,39.8,18986.0,59.1,2022-12-20,2022,12,51,2,20,14,42,22.8,79.0,18.9,910.7,2.5,1795.4,0.0,14,2022-12-20
7010,2022-12-20 14:47:00,054B7020C020044,6417,6270,40.2,18986.0,57.7,2022-12-20,2022,12,51,2,20,14,47,22.8,79.0,18.9,910.7,2.5,1795.4,0.0,14,2022-12-20
7011,2022-12-20 14:53:00,054B7020C020044,4964,4920,40.6,18986.0,56.4,2022-12-20,2022,12,51,2,20,14,53,22.8,79.0,18.9,910.7,2.5,1795.4,0.0,14,2022-12-20
7012,2022-12-20 14:58:00,054B7020C020044,2215,2140,40.8,18987.0,53.1,2022-12-20,2022,12,51,2,20,14,58,22.8,79.0,18.9,910.7,2.5,1795.4,0.0,14,2022-12-20
7013,2022-12-20 15:03:00,054B7020C020044,5496,5410,41.0,18987.0,51.0,2022-12-20,2022,12,51,2,20,15,3,21.2,86.0,18.8,910.3,4.0,1235.0,0.0,15,2022-12-20
7014,2022-12-20 15:08:00,054B7020C020044,3476,3390,41.3,18987.0,50.7,2022-12-20,2022,12,51,2,20,15,8,21.2,86.0,18.8,910.3,4.0,1235.0,0.0,15,2022-12-20
7015,2022-12-20 15:13:00,054B7020C020044,2464,2440,41.5,18987.0,49.0,2022-12-20,2022,12,51,2,20,15,13,21.2,86.0,18.8,910.3,4.0,1235.0,0.0,15,2022-12-20
7016,2022-12-20 15:18:00,054B7020C020044,1910,1850,41.7,18988.0,47.1,2022-12-20,2022,12,51,2,20,15,18,21.2,86.0,18.8,910.3,4.0,1235.0,0.0,15,2022-12-20
7017,2022-12-20 15:23:00,054B7020C020044,2057,1980,41.9,18988.0,46.3,2022-12-20,2022,12,51,2,20,15,23,21.2,86.0,18.8,910.3,4.0,1235.0,0.0,15,2022-12-20
7018,2022-12-20 15:28:00,054B7020C020044,781,770,42.0,18988.0,44.2,2022-12-20,2022,12,51,2,20,15,28,21.2,86.0,18.8,910.3,4.0,1235.0,0.0,15,2022-12-20
7019,2022-12-20 15:33:00,054B7020C020044,706,680,42.1,18988.0,42.3,2022-12-20,2022,12,51,2,20,15,33,21.2,86.0,18.8,910.3,4.0,1235.0,0.0,15,2022-12-20
7020,2022-12-20 15:38:00,054B7020C020044,1738,1560,42.2,18988.0,41.5,2022-12-20,2022,12,51,2,20,15,38,21.2,86.0,18.8,910.3,4.0,1235.0,0.0,15,2022-12-20
7021,2022-12-20 15:43:00,054B7020C020044,1641,1480,42.3,18988.0,41.3,2022-12-20,2022,12,51,2,20,15,43,21.2,86.0,18.8,910.3,4.0,1235.0,0.0,15,2022-12-20
7022,2022-12-20 15:48:00,054B7020C020044,1742,1670,42.4,18988.0,41.0,2022-12-20,2022,12,51,2,20,15,48,21.2,86.0,18.8,910.3,4.0,1235.0,0.0,15,2022-12-20
7023,2022-12-20 15:53:00,054B7020C020044,1079,1090,42.5,18988.0,40.6,2022-12-20,2022,12,51,2,20,15,53,21.2,86.0,18.8,910.3,4.0,1235.0,0.0,15,2022-12-20
7024,2022-12-20 15:58:00,054B7020C020044,1738,1610,42.6,18988.0,40.2,2022-12-20,2022,12,51,2,20,15,58,21.2,86.0,18.8,910.3,4.0,1235.0,0.0,15,2022-12-20
7025,2022-12-20 16:03:00,054B7020C020044,1820,1730,42.8,18989.0,40.4,2022-12-20,2022,12,51,2,20,16,3,21.0,86.0,18.5,910.2,3.5,1113.8,0.0,16,2022-12-20
7026,2022-12-20 16:08:00,054B7020C020044,1165,1220,42.9,18989.0,40.1,2022-12-20,2022,12,51,2,20,16,8,21.0,86.0,18.5,910.2,3.5,1113.8,0.0,16,2022-12-20
7027,2022-12-20 16:13:00,054B7020C020044,506,520,43.0,18989.0,38.9,2022-12-20,2022,12,51,2,20,16,13,21.0,86.0,18.5,910.2,3.5,1113.8,0.0,16,2022-12-20
7028,2022-12-20 16:18:00,054B7020C020044,371,370,43.0,18989.0,37.9,2022-12-20,2022,12,51,2,20,16,18,21.0,86.0,18.5,910.2,3.5,1113.8,0.0,16,2022-12-20
7029,2022-12-20 16:23:00,054B7020C020044,263,260,43.1,18989.0,37.0,2022-12-20,2022,12,51,2,20,16,23,21.0,86.0,18.5,910.2,3.5,1113.8,0.0,16,2022-12-20
7030,2022-12-20 16:28:00,054B7020C020044,225,250,43.1,18989.0,36.3,2022-12-20,2022,12,51,2,20,16,28,21.0,86.0,18.5,910.2,3.5,1113.8,0.0,16,2022-12-20
7031,2022-12-20 16:33:00,054B7020C020044,262,270,43.1,18989.0,35.8,2022-12-20,2022,12,51,2,20,16,33,21.0,86.0,18.5,910.2,3.5,1113.8,0.0,16,2022-12-20
7032,2022-12-20 16:38:00,054B7020C020044,332,300,43.1,18989.0,35.5,2022-12-20,2022,12,51,2,20,16,38,21.0,86.0,18.5,910.2,3.5,1113.8,0.0,16,2022-12-20
7033,2022-12-20 16:43:00,054B7020C020044,1046,1090,43.2,18989.0,35.6,2022-12-20,2022,12,51,2,20,16,43,21.0,86.0,18.5,910.2,3.5,1113.8,0.0,16,2022-12-20
7034,2022-12-20 16:48:00,054B7020C020044,996,1040,43.3,18989.0,35.7,2022-12-20,2022,12,51,2,20,16,48,21.0,86.0,18.5,910.2,3.5,1113.8,0.0,16,2022-12-20
7035,2022-12-20 16:53:00,054B7020C020044,915,910,43.4,18989.0,35.9,2022-12-20,2022,12,51,2,20,16,53,21.0,86.0,18.5,910.2,3.5,1113.8,0.0,16,2022-12-20
7036,2022-12-20 16:58:00,054B7020C020044,760,740,43.4,18989.0,35.7,2022-12-20,2022,12,51,2,20,16,58,21.0,86.0,18.5,910.2,3.5,1113.8,0.0,16,2022-12-20
7037,2022-12-20 17:03:00,054B7020C020044,856,840,43.5,18989.0,35.5,2022-12-20,2022,12,51,2,20,17,3,21.4,83.0,18.3,910.1,2.7,1052.0,0.0,17,2022-12-20
7038,2022-12-20 17:08:00,054B7020C020044,1002,980,43.6,18989.0,35.7,2022-12-20,2022,12,51,2,20,17,8,21.4,83.0,18.3,910.1,2.7,1052.0,0.0,17,2022-12-20
7039,2022-12-20 17:13:00,054B7020C020044,870,860,43.7,18990.0,35.7,2022-12-20,2022,12,51,2,20,17,13,21.4,83.0,18.3,910.1,2.7,1052.0,0.0,17,2022-12-20
7040,2022-12-20 17:18:00,054B7020C020044,339,340,43.7,18990.0,35.2,2022-12-20,2022,12,51,2,20,17,18,21.4,83.0,18.3,910.1,2.7,1052.0,0.0,17,2022-12-20
7041,2022-12-20 17:23:00,054B7020C020044,233,240,43.7,18990.0,34.7,2022-12-20,2022,12,51,2,20,17,23,21.4,83.0,18.3,910.1,2.7,1052.0,0.0,17,2022-12-20
7042,2022-12-20 17:28:00,054B7020C020044,230,200,43.7,18990.0,34.4,2022-12-20,2022,12,51,2,20,17,28,21.4,83.0,18.3,910.1,2.7,1052.0,0.0,17,2022-12-20
7043,2022-12-20 17:33:00,054B7020C020044,128,130,43.8,18990.0,34.1,2022-12-20,2022,12,51,2,20,17,33,21.4,83.0,18.3,910.1,2.7,1052.0,0.0,17,2022-12-20
7044,2022-12-20 17:38:00,054B7020C020044,92,20,43.8,18990.0,33.8,2022-12-20,2022,12,51,2,20,17,38,21.4,83.0,18.3,910.1,2.7,1052.0,0.0,17,2022-12-20
7045,2022-12-20 17:43:00,054B7020C020044,96,20,43.8,18990.0,33.5,2022-12-20,2022,12,51,2,20,17,43,21.4,83.0,18.3,910.1,2.7,1052.0,0.0,17,2022-12-20
7046,2022-12-20 17:48:00,054B7020C020044,85,20,43.8,18990.0,33.3,2022-12-20,2022,12,51,2,20,17,48,21.4,83.0,18.3,910.1,2.7,1052.0,0.0,17,2022-12-20
7047,2022-12-20 17:53:00,054B7020C020044,82,20,43.8,18990.0,33.1,2022-12-20,2022,12,51,2,20,17,53,21.4,83.0,18.3,910.1,2.7,1052.0,0.0,17,2022-12-20
7048,2022-12-20 17:59:00,054B7020C020044,78,20,43.8,18990.0,33.0,2022-12-20,2022,12,51,2,20,17,59,21.4,83.0,18.3,910.1,2.7,1052.0,0.0,17,2022-12-20
7049,2022-12-20 18:04:00,054B7020C020044,74,20,43.8,18990.0,32.8,2022-12-20,2022,12,51,2,20,18,4,20.9,84.0,18.1,910.5,3.2,560.4,0.0,18,2022-12-20
7050,2022-12-20 18:09:00,054B7020C020044,70,20,43.8,18990.0,32.6,2022-12-20,2022,12,51,2,20,18,9,20.9,84.0,18.1,910.5,3.2,560.4,0.0,18,2022-12-20
7051,2022-12-20 18:14:00,054B7020C020044,41,20,43.8,18990.0,32.5,2022-12-20,2022,12,51,2,20,18,14,20.9,84.0,18.1,910.5,3.2,560.4,0.0,18,2022-12-20
7073,2022-12-21 06:02:00,054B7020C020044,1000,1010,1.0,18991.0,33.1,2022-12-21,2022,12,51,3,21,6,2,16.8,100.0,16.8,911.9,2.6,46.0,0.0,6,2022-12-21
7074,2022-12-21 06:07:00,054B7020C020044,989,1000,1.1,18991.0,33.1,2022-12-21,2022,12,51,3,21,6,7,16.8,100.0,16.8,911.9,2.6,46.0,0.0,6,2022-12-21
7075,2022-12-21 06:12:00,054B7020C020044,1022,1010,1.2,18991.0,33.2,2022-12-21,2022,12,51,3,21,6,12,16.8,100.0,16.8,911.9,2.6,46.0,0.0,6,2022-12-21
7076,2022-12-21 06:17:00,054B7020C020044,1034,1090,1.3,18991.0,33.2,2022-12-21,2022,12,51,3,21,6,17,16.8,100.0,16.8,911.9,2.6,46.0,0.0,6,2022-12-21
7077,2022-12-21 06:22:00,054B7020C020044,993,1040,1.3,18991.0,33.3,2022-12-21,2022,12,51,3,21,6,22,16.8,100.0,16.8,911.9,2.6,46.0,0.0,6,2022-12-21
7078,2022-12-21 06:27:00,054B7020C020044,1093,1130,1.4,18991.0,33.4,2022-12-21,2022,12,51,3,21,6,27,16.8,100.0,16.8,911.9,2.6,46.0,0.0,6,2022-12-21
7079,2022-12-21 06:32:00,054B7020C020044,1224,1210,1.5,18991.0,33.5,2022-12-21,2022,12,51,3,21,6,32,16.8,100.0,16.8,911.9,2.6,46.0,0.0,6,2022-12-21
7080,2022-12-21 06:38:00,054B7020C020044,1736,1620,1.7,18991.0,33.8,2022-12-21,2022,12,51,3,21,6,38,16.8,100.0,16.8,911.9,2.6,46.0,0.0,6,2022-12-21
7081,2022-12-21 06:43:00,054B7020C020044,1800,1740,1.8,18991.0,34.5,2022-12-21,2022,12,51,3,21,6,43,16.8,100.0,16.8,911.9,2.6,46.0,0.0,6,2022-12-21
7082,2022-12-21 06:48:00,054B7020C020044,1837,1750,1.9,18992.0,34.9,2022-12-21,2022,12,51,3,21,6,48,16.8,100.0,16.8,911.9,2.6,46.0,0.0,6,2022-12-21
7083,2022-12-21 06:53:00,054B7020C020044,2260,2200,2.1,18992.0,35.4,2022-12-21,2022,12,51,3,21,6,53,16.8,100.0,16.8,911.9,2.6,46.0,0.0,6,2022-12-21
7084,2022-12-21 06:58:00,054B7020C020044,2411,2360,2.3,18992.0,36.3,2022-12-21,2022,12,51,3,21,6,58,16.8,100.0,16.8,911.9,2.6,46.0,0.0,6,2022-12-21
7085,2022-12-21 07:03:00,054B7020C020044,2987,2960,2.5,18992.0,37.1,2022-12-21,2022,12,51,3,21,7,3,17.7,98.0,17.3,912.7,2.9,363.5,0.0,7,2022-12-21
7086,2022-12-21 07:08:00,054B7020C020044,2755,2680,2.9,18993.0,40.2,2022-12-21,2022,12,51,3,21,7,8,17.7,98.0,17.3,912.7,2.9,363.5,0.0,7,2022-12-21
7087,2022-12-21 07:13:00,054B7020C020044,3102,3030,3.3,18993.0,42.6,2022-12-21,2022,12,51,3,21,7,13,17.7,98.0,17.3,912.7,2.9,363.5,0.0,7,2022-12-21
7088,2022-12-21 07:18:00,054B7020C020044,2557,2510,3.5,18993.0,41.8,2022-12-21,2022,12,51,3,21,7,18,17.7,98.0,17.3,912.7,2.9,363.5,0.0,7,2022-12-21
7089,2022-12-21 07:23:00,054B7020C020044,2252,2200,3.7,18993.0,40.7,2022-12-21,2022,12,51,3,21,7,23,17.7,98.0,17.3,912.7,2.9,363.5,0.0,7,2022-12-21
7090,2022-12-21 07:28:00,054B7020C020044,2554,2510,4.0,18994.0,40.9,2022-12-21,2022,12,51,3,21,7,28,17.7,98.0,17.3,912.7,2.9,363.5,0.0,7,2022-12-21
7091,2022-12-21 07:33:00,054B7020C020044,3066,3050,4.2,18994.0,40.9,2022-12-21,2022,12,51,3,21,7,33,17.7,98.0,17.3,912.7,2.9,363.5,0.0,7,2022-12-21
7092,2022-12-21 07:38:00,054B7020C020044,2633,2580,4.4,18994.0,41.0,2022-12-21,2022,12,51,3,21,7,38,17.7,98.0,17.3,912.7,2.9,363.5,0.0,7,2022-12-21
7093,2022-12-21 07:43:00,054B7020C020044,3521,3460,4.7,18994.0,41.5,2022-12-21,2022,12,51,3,21,7,43,17.7,98.0,17.3,912.7,2.9,363.5,0.0,7,2022-12-21
7094,2022-12-21 07:49:00,054B7020C020044,3567,3480,4.9,18995.0,41.4,2022-12-21,2022,12,51,3,21,7,49,17.7,98.0,17.3,912.7,2.9,363.5,0.0,7,2022-12-21
7095,2022-12-21 07:54:00,054B7020C020044,2833,2820,5.2,18995.0,42.1,2022-12-21,2022,12,51,3,21,7,54,17.7,98.0,17.3,912.7,2.9,363.5,0.0,7,2022-12-21
7096,2022-12-21 07:59:00,054B7020C020044,3822,3770,5.5,18995.0,42.9,2022-12-21,2022,12,51,3,21,7,59,17.7,98.0,17.3,912.7,2.9,363.5,0.0,7,2022-12-21
7097,2022-12-21 08:04:00,054B7020C020044,5526,5430,6.0,18996.0,47.8,2022-12-21,2022,12,51,3,21,8,4,19.0,88.0,16.9,913.0,3.2,965.5,0.0,8,2022-12-21
7098,2022-12-21 08:09:00,054B7020C020044,3971,3910,6.5,18996.0,48.3,2022-12-21,2022,12,51,3,21,8,9,19.0,88.0,16.9,913.0,3.2,965.5,0.0,8,2022-12-21
7099,2022-12-21 08:14:00,054B7020C020044,2339,2310,6.7,18996.0,45.7,2022-12-21,2022,12,51,3,21,8,14,19.0,88.0,16.9,913.0,3.2,965.5,0.0,8,2022-12-21
7100,2022-12-21 08:19:00,054B7020C020044,2195,2150,6.9,18997.0,43.6,2022-12-21,2022,12,51,3,21,8,19,19.0,88.0,16.9,913.0,3.2,965.5,0.0,8,2022-12-21
